ImpactID	Desc	Name	IsForever	MaxOverlayCount	IsNeedNoticeClient	BuffIcon	BuffType	LogicID	DelayTime	EffectId	PlayTime	IsRemoveEffectFadeOut	FadeOutRule	MutexcollectionId	Mutexpriority	ParamValue_01	ParamValue_02	ParamValue_03	ParamValue_04	ParamValue_05	ParamValue_06	ParamValue_07	ParamValue_08	ParamValue_09	ParamValue_10	ParamValue_11	ParamValue_12	ParamValue_13	ParamValue_14	ParamValue_15
42707	闪避修正	雪花六出4级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	4	8	0	110	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42708	额外闪避修正	雪花六出4级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	4	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
42709	闪避修正	雪花六出5级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	5	8	0	115	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42710	额外闪避修正	雪花六出5级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	5	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
42711	闪避修正	雪花六出6级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	6	8	0	125	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42712	额外闪避修正	雪花六出6级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	6	8	0	50	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
42713	闪避修正	雪花六出7级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	7	8	0	125	-1	0	0	-1	0	0	12000	-1	0	0	-1	-1
42714	额外闪避修正	雪花六出7级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	7	8	0	50	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42715	闪避修正	雪花六出8级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	8	8	0	125	-1	0	0	-1	0	0	13000	-1	0	0	-1	-1
42716	额外闪避修正	雪花六出8级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	8	8	0	50	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42717	闪避修正	雪花六出9级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	9	8	0	125	-1	0	0	-1	0	0	14000	-1	0	0	-1	-1
42718	额外闪避修正	雪花六出9级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	9	8	0	50	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42719	闪避修正	雪花六出10级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	7	10	8	0	125	-1	0	0	-1	0	0	15000	-1	0	0	-1	-1
42720	额外闪避修正	雪花六出10级	0	-1	1	shanbi	1	4	667	-1	-1	0	-1	8	10	8	0	50	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
42801	属性修正加速	隐遁1级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	1	15	0	50	-1	0	0	-1	0	0	8000	-1	0	0	-1	-1
42802	属性修正加速	隐遁2级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	2	15	0	55	-1	0	0	-1	0	0	8500	-1	0	0	-1	-1
42803	属性修正加速	隐遁3级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	3	15	0	55	-1	0	0	-1	0	0	8500	-1	0	0	-1	-1
42804	属性修正加速	隐遁4级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	4	15	0	60	-1	0	0	-1	0	0	9000	-1	0	0	-1	-1
42805	属性修正加速	隐遁5级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	5	15	0	60	-1	0	0	-1	0	0	9000	-1	0	0	-1	-1
42806	属性修正加速	隐遁6级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	6	15	0	65	-1	0	0	-1	0	0	9500	-1	0	0	-1	-1
42807	属性修正加速	隐遁7级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	7	15	0	65	-1	0	0	-1	0	0	9500	-1	0	0	-1	-1
42808	属性修正加速	隐遁8级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	8	15	0	70	-1	0	0	-1	0	0	10000	-1	0	0	-1	-1
42809	属性修正加速	隐遁9级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	9	15	0	70	-1	0	0	-1	0	0	10000	-1	0	0	-1	-1
42810	属性修正加速	隐遁10级	0	-1	1	jiasu	1	4	500	-1	-1	0	-1	9	10	15	0	80	-1	0	0	-1	0	0	10000	-1	0	0	-1	-1
43601	属性修正减速	画地为牢1级	0	-1	0	-1	0	4	0	63	1	1	-1	10	1	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43602	属性修正减速	画地为牢2级	0	-1	0	-1	0	4	0	63	1	1	-1	10	2	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43603	属性修正减速	画地为牢3级	0	-1	0	-1	0	4	0	63	1	1	-1	10	3	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43604	属性修正减速	画地为牢4级	0	-1	0	-1	0	4	0	63	1	1	-1	10	4	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43605	属性修正减速	画地为牢5级	0	-1	0	-1	0	4	0	63	1	1	-1	10	5	15	0	-55	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43606	属性修正减速	画地为牢6级	0	-1	0	-1	0	4	0	63	1	1	-1	10	6	15	0	-55	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43607	属性修正减速	画地为牢7级	0	-1	0	-1	0	4	0	63	1	1	-1	10	7	15	0	-55	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43608	属性修正减速	画地为牢8级	0	-1	0	-1	0	4	0	63	1	1	-1	10	8	15	0	-60	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43609	属性修正减速	画地为牢9级	0	-1	0	-1	0	4	0	63	1	1	-1	10	9	15	0	-60	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43610	属性修正减速	画地为牢10级	0	-1	0	-1	0	4	0	63	1	1	-1	10	10	15	0	-60	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
43701	属性防御修正	以退为进1级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	1	5	0	0	6	0	0	-1	0	0	0	-1	0	0	-1	-1
43702	属性防御修正	以退为进2级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	2	5	0	0	6	0	0	-1	0	0	0	-1	0	0	-1	-1
43703	属性防御修正	以退为进3级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	3	5	0	0	6	0	0	-1	0	0	0	-1	0	0	-1	-1
43704	属性防御修正	以退为进4级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	4	5	0	10	6	0	10	-1	0	0	2000	-1	0	0	-1	-1
43705	属性防御修正	以退为进5级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	5	5	0	20	6	0	20	-1	0	0	2000	-1	0	0	-1	-1
43706	属性防御修正	以退为进6级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	6	5	0	30	6	0	30	-1	0	0	2500	-1	0	0	-1	-1
43707	属性防御修正	以退为进7级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	7	5	0	40	6	0	40	-1	0	0	2500	-1	0	0	-1	-1
43708	属性防御修正	以退为进8级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	8	5	0	50	6	0	50	-1	0	0	3000	-1	0	0	-1	-1
43709	属性防御修正	以退为进9级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	9	5	0	60	6	0	60	-1	0	0	3000	-1	0	0	-1	-1
43710	属性防御修正	以退为进10级	0	-1	1	fangyu	1	4	0	-1	0	0	-1	73	10	5	0	75	6	0	75	-1	0	0	3500	-1	0	0	-1	-1
44401	属性修正减速	祝融掌1级	0	-1	0	-1	0	4	0	63	1	1	-1	11	1	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44402	属性修正减速	祝融掌2级	0	-1	0	-1	0	4	0	63	1	1	-1	11	2	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44403	属性修正减速	祝融掌3级	0	-1	0	-1	0	4	0	63	1	1	-1	11	3	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44404	属性修正减速	祝融掌4级	0	-1	0	-1	0	4	0	63	1	1	-1	11	4	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44405	属性修正减速	祝融掌5级	0	-1	0	-1	0	4	0	63	1	1	-1	11	5	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44406	属性修正减速	祝融掌6级	0	-1	0	-1	0	4	0	63	1	1	-1	11	6	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44407	属性修正减速	祝融掌7级	0	-1	0	-1	0	4	0	63	1	1	-1	11	7	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44408	属性修正减速	祝融掌8级	0	-1	0	-1	0	4	0	63	1	1	-1	11	8	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44409	属性修正减速	祝融掌9级	0	-1	0	-1	0	4	0	63	1	1	-1	11	9	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44410	属性修正减速	祝融掌10级	0	-1	0	-1	0	4	0	63	1	1	-1	11	10	15	0	-30	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
44502	增防	凌波微步2级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	1	5	0	5	6	0	5	-1	0	0	3000	-1	0	0	-1	-1
44503	增防	凌波微步3级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	2	5	0	10	6	0	10	-1	0	0	3000	-1	0	0	-1	-1
44504	增防	凌波微步4级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	3	5	0	15	6	0	15	-1	0	0	3000	-1	0	0	-1	-1
44505	增防	凌波微步5级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	4	5	0	20	6	0	20	-1	0	0	3000	-1	0	0	-1	-1
44506	增防	凌波微步6级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	5	5	0	25	6	0	25	-1	0	0	3000	-1	0	0	-1	-1
44507	增防	凌波微步7级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	6	5	0	30	6	0	30	-1	0	0	3000	-1	0	0	-1	-1
44508	增防	凌波微步8级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	7	5	0	35	6	0	35	-1	0	0	3000	-1	0	0	-1	-1
44509	增防	凌波微步9级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	8	5	0	40	6	0	40	-1	0	0	3000	-1	0	0	-1	-1
44510	增防	凌波微步10级	0	-1	1	fangyu	1	4	0	87	1	1	-1	12	9	5	0	45	6	0	45	-1	0	0	3000	-1	0	0	-1	-1
44604	类型减速单次	寒霜怒雪1级	0	-1	0	-1	0	4	0	63	1	1	-1	13	1	15	0	-80	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44605	类型减速单次	寒霜怒雪2级	0	-1	0	-1	0	4	0	63	1	1	-1	13	2	15	0	-80	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44606	类型减速单次	寒霜怒雪3级	0	-1	0	-1	0	4	0	63	1	1	-1	13	3	15	0	-80	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44607	类型减速单次	寒霜怒雪4级	0	-1	0	-1	0	4	0	63	1	1	-1	13	4	15	0	-85	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44608	类型减速单次	寒霜怒雪5级	0	-1	0	-1	0	4	0	63	1	1	-1	13	5	15	0	-85	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44609	类型减速单次	寒霜怒雪6级	0	-1	0	-1	0	4	0	63	1	1	-1	13	6	15	0	-85	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44610	类型减速单次	寒霜怒雪7级	0	-1	0	-1	0	4	0	63	1	1	-1	13	7	15	0	-85	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44611	类型减速单次	寒霜怒雪8级	0	-1	0	-1	0	4	0	63	1	1	-1	13	8	15	0	-90	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44612	类型减速单次	寒霜怒雪9级	0	-1	0	-1	0	4	0	63	1	1	-1	13	9	15	0	-90	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44613	类型减速单次	寒霜怒雪10级	0	-1	0	-1	0	4	0	63	1	1	-1	13	10	15	0	-90	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44701	属性防御修正	寒冰镜1级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	1	5	0	30	6	0	50	-1	0	0	10000	-1	0	0	-1	-1
44702	属性减速修正	寒冰镜1级	0	-1	0	-1	0	4	0	63	1	1	-1	15	1	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44703	属性防御修正	寒冰镜2级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	2	5	0	33	6	0	55	-1	0	0	10000	-1	0	0	-1	-1
44704	属性减速修正	寒冰镜2级	0	-1	0	-1	0	4	0	63	1	1	-1	15	2	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44705	属性防御修正	寒冰镜3级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	3	5	0	36	6	0	60	-1	0	0	10000	-1	0	0	-1	-1
44706	属性减速修正	寒冰镜3级	0	-1	0	-1	0	4	0	63	1	1	-1	15	3	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44707	属性防御修正	寒冰镜4级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	4	5	0	39	6	0	65	-1	0	0	10000	-1	0	0	-1	-1
44708	属性减速修正	寒冰镜4级	0	-1	0	-1	0	4	0	63	1	1	-1	15	4	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44709	属性防御修正	寒冰镜5级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	5	5	0	42	6	0	70	-1	0	0	10000	-1	0	0	-1	-1
44710	属性减速修正	寒冰镜5级	0	-1	0	-1	0	4	0	63	1	1	-1	15	5	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44711	属性防御修正	寒冰镜6级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	6	5	0	45	6	0	75	-1	0	0	10000	-1	0	0	-1	-1
44712	属性减速修正	寒冰镜6级	0	-1	0	-1	0	4	0	63	1	1	-1	15	6	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44713	属性防御修正	寒冰镜7级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	7	5	0	48	6	0	80	-1	0	0	10000	-1	0	0	-1	-1
44714	属性减速修正	寒冰镜7级	0	-1	0	-1	0	4	0	63	1	1	-1	15	7	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44715	属性防御修正	寒冰镜8级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	8	5	0	54	6	0	90	-1	0	0	10000	-1	0	0	-1	-1
44716	属性减速修正	寒冰镜8级	0	-1	0	-1	0	4	0	63	1	1	-1	15	8	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44717	属性防御修正	寒冰镜9级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	9	5	0	60	6	0	100	-1	0	0	10000	-1	0	0	-1	-1
44718	属性减速修正	寒冰镜9级	0	-1	0	-1	0	4	0	63	1	1	-1	15	9	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
44719	属性防御修正	寒冰镜10级	0	-1	1	fangyu	1	4	500	87	1	1	-1	14	10	5	0	66	6	0	110	-1	0	0	10000	-1	0	0	-1	-1
44720	属性减速修正	寒冰镜10级	0	-1	0	-1	0	4	0	63	1	1	-1	15	10	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
45030	固定数值减防	削铁1级减放	0	-1	0	-1	0	4	0	-1	-1	0	-1	16	1	5	-100	0	6	-100	0	-1	0	0	3000	-1	0	0	-1	-1
45031	固定数值减防	削铁2级减放	0	-1	0	-1	0	4	0	-1	-1	0	-1	16	2	5	-150	0	6	-150	0	-1	0	0	3000	-1	0	0	-1	-1
45032	固定数值减防	削铁3级减放	0	-1	0	-1	0	4	0	-1	-1	0	-1	16	3	5	-250	0	6	-250	0	-1	0	0	3000	-1	0	0	-1	-1
45033	固定数值减防	削铁4级减放	0	-1	0	-1	0	4	0	-1	-1	0	-1	16	4	5	-350	0	6	-350	0	-1	0	0	3000	-1	0	0	-1	-1
45034	固定数值减防	削铁5级减放	0	-1	0	-1	0	4	0	-1	-1	0	-1	16	5	5	-550	0	6	-550	0	-1	0	0	3000	-1	0	0	-1	-1
45060	类型伤害	咆哮1级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	1	3	0	50	4	0	50	0	0	0	3000	-1	0	0	-1	-1
45061	类型伤害	咆哮2级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	2	3	0	60	4	0	60	0	0	0	3000	-1	0	0	-1	-1
45062	类型伤害	咆哮3级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	3	3	0	90	4	0	90	0	0	0	4000	-1	0	0	-1	-1
45063	类型伤害	咆哮4级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	4	3	0	115	4	0	115	0	0	0	4000	-1	0	0	-1	-1
45064	类型伤害	咆哮5级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	5	3	0	150	4	0	150	0	0	0	5000	-1	0	0	-1	-1
45070	增加伙伴暴击	狂野1级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	1	9	15000	0	-1	0	0	-1	0	0	1000	-1	0	0	-1	-1
45071	增加伙伴暴击	狂野2级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	2	9	15000	0	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
45072	增加伙伴暴击	狂野3级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	3	9	15000	0	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
45073	增加伙伴暴击	狂野4级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	4	9	15000	0	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
45074	增加伙伴暴击	狂野5级	0	-1	0	-1	1	4	0	-1	-1	0	-1	17	5	9	15000	0	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
45090	减防buff	熔炼之狩1级减放buff	0	-1	0	-1	0	4	0	-1	-1	0	-1	18	1	5	-200	0	6	-200	0	0	0	0	3000	-1	0	0	-1	-1
45091	减防buff	熔炼之狩2级减放buff	0	-1	0	-1	0	4	0	-1	-1	0	-1	18	2	5	-300	0	6	-300	0	0	0	0	3000	-1	0	0	-1	-1
45092	减防buff	熔炼之狩3级减放buff	0	-1	0	-1	0	4	0	-1	-1	0	-1	18	3	5	-450	0	6	-450	0	0	0	0	3000	-1	0	0	-1	-1
45093	减防buff	熔炼之狩4级减放buff	0	-1	0	-1	0	4	0	-1	-1	0	-1	18	4	5	-600	0	6	-600	0	0	0	0	4000	-1	0	0	-1	-1
45094	减防buff	熔炼之狩5级减放buff	0	-1	0	-1	0	4	0	-1	-1	0	-1	18	5	5	-800	0	6	-800	0	0	0	0	5000	-1	0	0	-1	-1
45100	伙伴主人暴击百分比提升	群兽怒吼1级	0	-1	1	baoji	1	4	0	-1	-1	0	-1	19	1	9	0	30	-1	0	0	-1	0	0	2000	-1	0	0	-1	-1
45101	伙伴主人暴击百分比提升	群兽怒吼2级	0	-1	1	baoji	1	4	0	-1	-1	0	-1	19	2	9	0	50	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
45102	伙伴主人暴击百分比提升	群兽怒吼3级	0	-1	1	baoji	1	4	0	-1	-1	0	-1	19	3	9	0	65	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
45103	伙伴主人暴击百分比提升	群兽怒吼4级	0	-1	1	baoji	1	4	0	-1	-1	0	-1	19	4	9	0	85	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
45104	伙伴主人暴击百分比提升	群兽怒吼5级	0	-1	1	baoji	1	4	0	-1	-1	0	-1	19	5	9	0	100	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
46040	减速子buff	霜瀑1级	0	-1	0	-1	0	4	0	-1	-1	0	-1	20	1	15	0	-5	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
46041	减速子buff	霜瀑2级	0	-1	0	-1	0	4	0	-1	-1	0	-1	20	2	15	0	-10	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
46042	减速子buff	霜瀑3级	0	-1	0	-1	0	4	0	-1	-1	0	-1	20	3	15	0	-15	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46043	减速子buff	霜瀑4级	0	-1	0	-1	0	4	0	-1	-1	0	-1	20	4	15	0	-20	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46044	减速子buff	霜瀑5级	0	-1	0	-1	0	4	0	-1	-1	0	-1	20	5	15	0	-30	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
46070	减速buff	绊足1级	0	-1	0	-1	0	4	0	-1	-1	0	-1	21	1	15	0	-20	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46071	减速buff	绊足2级	0	-1	0	-1	0	4	0	-1	-1	0	-1	21	2	15	0	-25	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46072	减速buff	绊足3级	0	-1	0	-1	0	4	0	-1	-1	0	-1	21	3	15	0	-35	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46073	减速buff	绊足4级	0	-1	0	-1	0	4	0	-1	-1	0	-1	21	4	15	0	-40	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
46074	减速buff	绊足5级	0	-1	0	-1	0	4	0	-1	-1	0	-1	21	5	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
46080	闪避buff	碧波护体1级	0	-1	1	shanbi	1	4	0	-1	-1	0	-1	22	1	8	300	0	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
46081	闪避buff	碧波护体2级	0	-1	1	shanbi	1	4	0	-1	-1	0	-1	22	2	8	500	0	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
46082	闪避buff	碧波护体3级	0	-1	1	shanbi	1	4	0	-1	-1	0	-1	22	3	8	1000	0	-1	0	0	-1	0	0	4000	-1	0	0	-1	-1
46083	闪避buff	碧波护体4级	0	-1	1	shanbi	1	4	0	-1	-1	0	-1	22	4	8	1800	0	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
46084	闪避buff	碧波护体5级	0	-1	1	shanbi	1	4	0	-1	-1	0	-1	22	5	8	2500	0	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
47001	吕洞宾咬狗-增幅攻击	增加物魔攻击	0	-1	0	-1	1	4	0	-1	-1	0	-1	61	1	3	0	20	4	0	20	-1	0	0	5000	-1	0	0	-1	-1
47002	吕洞宾咬狗-增幅防御	增加物魔防御	0	-1	0	-1	1	4	0	-1	-1	0	-1	48	1	5	0	50	6	0	50	-1	0	0	5000	-1	0	0	-1	-1
47003	吕洞宾咬狗-增幅暴击	增加暴击	0	-1	0	-1	1	4	0	-1	-1	0	-1	49	1	9	0	20	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
47004	迷香-降低防御	降低防御	0	-1	0	-1	0	4	0	-1	-1	0	-1	50	1	5	0	-20	6	0	-20	-1	0	0	5000	-1	0	0	-1	-1
47005	迷踪步-降低移动速度	降低速度	0	-1	0	-1	0	4	0	63	1	1	-1	51	1	15	0	-20	-1	0	0	-1	0	0	3000	-1	0	0	-1	-1
47006	燕王古墓BOSS1-帝王之相	增加物魔防御	0	-1	0	-1	1	4	0	77	0	1	-1	52	1	5	0	50	6	0	50	-1	0	0	15000	-1	0	0	-1	-1
47007	燕王古墓BOSS2-权倾天下	降低攻击	0	-1	0	-1	1	4	0	183	1	1	-1	53	1	3	0	-20	4	0	-20	15	0	-50	8000	-1	0	0	-1	-1
47008	少室山游坦之-易筋经	易筋经	0	-1	1	wuligongji	1	4	0	154	0	0	3	-1	-1	3	0	20	0	0	0	0	0	0	180000	-1	0	0	-1	-1
47009	少室山鸠摩智-血祭	血祭	0	-1	1	wuligongji	1	4	0	160	0	0	3	-1	-1	3	0	5	0	0	0	0	0	0	180000	-1	0	0	-1	-1
48001	属性修正加速30%	坐骑	1	-1	0	-1	1	4	0	-1	-1	0	8	54	1	15	0	30	-1	0	0	-1	0	0	0	-1	0	0	-1	-1
48002	类型减速单次	师门技能1-1级	0	-1	0	-1	1	4	0	63	1	1	-1	82	1	15	0	-50	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48003	类型减速单次	师门技能1-2级	0	-1	0	-1	1	4	0	63	1	1	-1	82	2	15	0	-52	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48004	类型减速单次	师门技能1-3级	0	-1	0	-1	1	4	0	63	1	1	-1	82	3	15	0	-54	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48005	类型减速单次	师门技能1-4级	0	-1	0	-1	1	4	0	63	1	1	-1	82	4	15	0	-56	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48006	类型减速单次	师门技能1-5级	0	-1	0	-1	1	4	0	63	1	1	-1	82	5	15	0	-58	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48007	类型减速单次	师门技能1-6级	0	-1	0	-1	1	4	0	63	1	1	-1	82	6	15	0	-60	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48008	类型减速单次	师门技能1-7级	0	-1	0	-1	1	4	0	63	1	1	-1	82	7	15	0	-62	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48009	类型减速单次	师门技能1-8级	0	-1	0	-1	1	4	0	63	1	1	-1	82	8	15	0	-64	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48010	类型减速单次	师门技能1-9级	0	-1	0	-1	1	4	0	63	1	1	-1	82	9	15	0	-66	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48011	类型减速单次	师门技能1-10级	0	-1	0	-1	1	4	0	63	1	1	-1	82	10	15	0	-68	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48012	提升血上限	师门技能2-1级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	1	0	0	1	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48013	提升血上限	师门技能2-2级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	2	0	0	2	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48014	提升血上限	师门技能2-3级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	3	0	0	3	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48015	提升血上限	师门技能2-4级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	4	0	0	4	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48016	提升血上限	师门技能2-5级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	5	0	0	5	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48017	提升血上限	师门技能2-6级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	6	0	0	6	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
48018	提升血上限	师门技能2-7级	1	-1	0	-1	1	4	0	-1	1	1	-1	74	7	0	0	7	-1	0	0	-1	0	0	5000	-1	0	0	-1	-1
