Id	Desc	Name	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SortId	CompoundType	CompondLevel	MaxStorageCount	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	Exp	IsCanConsign	IsCanCangKu	IsCanQianKunDai	IsCanBatchUse	IsNeedAddRemind
2035	六品药材	六品药材	CaoYao	六品药材	2	2	1	4	1	200	0	0	1	1	0	999	-1	6824	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2036	七品药材	七品药材	CaoYao	七品药材	2	2	1	4	1	200	0	0	1	1	0	999	-1	6825	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2037	八品药材	八品药材	CaoYao	八品药材	2	2	1	4	1	200	0	0	1	1	0	999	-1	6826	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2038	九品药材	九品药材	CaoYao	九品药材	2	2	1	4	1	200	0	0	1	1	0	999	-1	6827	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2039	50级药品秘方	50级药品秘方	peifang	制造50级战力增强药品的必备材料之一。可在商城购买，或参加帮战、世界BOSS活动有几率获得。	2	2	1	1	1	200	0	0	1	1	0	999	-1	6828	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2040	70级药品秘方	70级药品秘方	peifang	制造70级战力增强药品的必备材料之一。可在商城购买，或参加帮战、世界BOSS活动有几率获得。	2	2	1	2	1	200	0	0	1	1	0	999	-1	6829	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2041	90级药品秘方	90级药品秘方	peifang	制造90级级战力增强药品的必备材料之一。可在商城购买，或参加帮战、世界BOSS活动有几率获得。	2	2	1	3	1	200	0	0	1	1	0	999	-1	6830	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2042	100级药品秘方	100级药品秘方	peifang	制造100级战力增强药品的必备材料之一。可在商城购买，或参加帮战、世界BOSS活动有几率获得。	2	2	1	4	1	200	0	0	1	1	0	999	-1	6831	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2043	110级药品秘方	110级药品秘方	peifang	110级药品秘方	2	2	1	4	1	200	0	0	1	1	0	999	-1	6832	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
2044	120级药品秘方	120级药品秘方	peifang	120级药品秘方	2	2	1	4	1	200	0	0	1	1	0	999	-1	6833	1	1	9999	3	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4001	60级红缸	朱红灵珠	hongselingzhu	天地精气积聚形成的朱红色灵珠，贮存了4500000点生命值。使用后立即回复相当于同等级药品的生命值。冷却时间15秒。当生命值少于您设置的比例时，系统会自动使用灵珠回复生命。	5	4	1	3	20	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4002	80级红缸	赤红灵珠	hongselingzhu	天地精气积聚形成的赤红色灵珠，贮存了9000000点生命值。使用后立即回复相当于同等级药品的生命值，并扣减储存的生命值。冷却时间15秒。当生命值少于您设置的比例时，系统会自动使用灵珠回复生命。	5	4	1	3	30	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4003	100级红缸	绯红灵珠	hongselingzhu	天地精气积聚形成的绯红色灵珠，贮存了18000000点生命值。使用后立即回复相当于同等级药品的生命值，并扣减储存的生命值。冷却时间15秒。当生命值少于您设置的比例时，系统会自动使用灵珠回复生命。	5	4	1	3	40	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4004	80级血缸同款（香港）	巴倫氏清肝飲	yinliao	天地精气积聚形成的巴倫氏清肝飲，贮存了9000000点生命值。使用后立即回复相当于同等级药品的生命值，并扣减储存的生命值。冷却时间15秒。当生命值少于您设置的比例时，系统会自动使用巴倫氏清肝飲回复生命。	5	4	1	3	30	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4005	红缸（占位）	红缸（占位）	hongselingzhu	红缸（占位）	5	4	1	3	60	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4006	60级蓝缸	湖蓝灵珠	lanselingzhu	天地元气积聚形成的湖蓝色灵珠，贮存了450000点法力值。使用后立即回复相当于同等级药品的法力值，并扣减储存的法力值。冷却时间15秒。当法力值少于您设置的比例时，系统会自动使用灵珠回复法力。	5	5	1	3	20	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4007	80级蓝缸	湛蓝灵珠	lanselingzhu	天地元气积聚形成的湛蓝色灵珠，贮存了900000点法力值。使用后立即回复相当于同等级药品的法力值，并扣减储存的法力值。冷却时间15秒。当法力值少于您设置的比例时，系统会自动使用灵珠回复法力。	5	5	1	3	30	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4008	100级蓝缸	碧蓝灵珠	lanselingzhu	天地元气积聚形成的碧蓝色灵珠，贮存了1800000点法力值。使用后立即回复相当于同等级药品的法力值，并扣减储存的法力值。冷却时间15秒。当法力值少于您设置的比例时，系统会自动使用灵珠回复法力。	5	5	1	3	40	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4009	蓝缸（占位）	蓝缸（占位）	lanselingzhu	蓝缸（占位）	5	5	1	3	50	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4010	蓝缸（占位）	蓝缸（占位）	lanselingzhu	蓝缸（占位）	5	5	1	3	60	200	1	2	1	1	0	1	-1	8119	1	1	9999	3	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4011	红药	金创药（1级）	renwushuangbei	江湖上常见的补血药，使用后立即回复1510点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	1	1	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4012	红药	造化丹（10级）	renwushuangbei	江湖上常见的补血药，使用后立即回复1890点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	2	10	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4013	红药	凝血丹（20级）	zhanyishangxian_01	江湖上常见的补血药，使用后立即回复3830点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	1	20	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4014	红药	混元丹（30级）	zhanyishangxian_01	有凝心回复生命之效，使用后立即回复5500点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	2	30	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4015	红药	保心丹（40级）	HpMedicine03	有凝心回复生命之效，使用后立即回复10700点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	1	40	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4016	红药	大还丹（50级）	HpMedicine03	有凝心回复生命之效，使用后立即回复13900点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	2	50	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4017	红药	回魂丹（60级）	HpMedicine04	有凝心回复生命之效，使用后立即回复21400点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	1	60	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4018	红药	重生丹（70级）	HpMedicine04	炼制百年的仙丹，使用后立即回复31200点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	2	70	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4019	红药	代赭丹（80级）	HpMedicine05	炼制百年的仙丹，使用后立即回复42900点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	1	80	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4020	红药	朱蛤丹（90级）	HpMedicine05	炼制百年的仙丹，使用后立即回复56000点生命。冷却时间15秒。当生命值少于您设置的比例时，系统会自动消耗药品回复生命。	5	1	1	2	90	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_HongYao	0.005	-1	0	0	0	1	0	1	0
4021	蓝药	回气散（1级）	renwutili	江湖上常见的补气药，使用后立即回复130点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	1	1	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4022	蓝药	理气散（10级）	renwutili	江湖上常见的补气药，使用后立即回复200点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	2	10	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4023	蓝药	凝气散（20级）	shanbi_01	江湖上常见的补气药，使用后立即回复350点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	1	20	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4024	蓝药	纳气散（30级）	shanbi_01	有神安气定之效，使用后立即回复550点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	2	30	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4025	蓝药	气定散（40级）	MpMedicine03	有神安气定之效，使用后立即回复900点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	1	40	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4026	蓝药	定神散（50级）	MpMedicine03	有神安气定之效，使用后立即回复1400点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	2	50	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4027	蓝药	清灵散（60级）	MpMedicine04	有神安气定之效，使用后立即回复1800点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	1	60	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4028	蓝药	通灵散（70级）	MpMedicine04	炼制百年的仙丹，使用后立即回复2300点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	2	70	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4029	蓝药	龙葵散（80级）	MpMedicine05	炼制百年的仙丹，使用后立即回复3400点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	1	80	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4030	蓝药	冰蚕散（90级）	MpMedicine05	炼制百年的仙丹，使用后立即回复4800点法力。冷却时间15秒。当法力少于您设置的比例时，系统会自动消耗药品回复法力。	5	2	1	2	90	200	1	1	1	1	0	99	-1	8200	1	1	9999	1	1	-1	DiaoLuo_LanYao	0.005	-1	0	0	0	1	0	1	0
4031	千里传音	千里传音	xiaolaba	瞬时提升人的内力，使得其声音传遍千里，其话语为众人周知。	4	7	1	3	1	200	0	2	1	1	0	999	-1	8300	1	1	9999	2	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	0	1	0	1	0
4032	初级修炼丹	初级修炼丹	HpMedicine	真气药，可增加少量的真气。使用后立即增加100点真气。	5	3	1	1	10	200	1	1	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	0	1	0	1	0
4033	中级修炼丹	中级修炼丹	HpMedicine	真气药，可增加少量的真气。使用后立即增加500点真气。	5	3	1	1	10	200	1	1	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	0	1	0	1	0
4034	高级修炼丹	高级修炼丹	HpMedicine	真气药，可增加少量的真气。使用后立即增加1000点真气。	5	3	1	1	10	200	1	1	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	0	1	0	1	0
4035	体能丹	体能丹	HpMedicine	强心补脑，可恢复体能100点。	5	3	1	1	20	200	1	1	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	0	1	0	1	0
4036	丹药50级物理攻击	一品武力丹	wuligongji_01	使用后提升外功攻击力160点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4037	丹药70级物理攻击	二品武力丹	wuligongji_02	使用后提升外功攻击力646点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4038	丹药90级物理攻击	三品武力丹	wuligongji_03	使用后提升外功攻击力1082点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4039	丹药100级物理攻击	四品武力丹	wuligongji_04	使用后提升外功攻击力1788点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4040	丹药110级物理攻击	五品武力丹	wuligongji_04	使用后提升外功攻击力2083点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4041	丹药120级物理攻击	六品武力丹	wuligongji_04	使用后提升外功攻击力2824点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4042	丹药50级法术攻击	一品元气丹	mofagongji_01	使用后提升内功攻击力160点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4043	丹药70级法术攻击	二品元气丹	mofagongji_02	使用后提升内功攻击力646点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4044	丹药90级法术攻击	三品元气丹	mofagongji_03	使用后提升内功攻击力1082点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4045	丹药100级法术攻击	四品元气丹	mofagongji_04	使用后提升内功攻击力1788点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4046	丹药110级法术攻击	五品元气丹	mofagongji_04	使用后提升内功攻击力2083点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4047	丹药120级法术攻击	六品元气丹	mofagongji_04	使用后提升内功攻击力2824点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4048	丹药50级物理防御	一品护元丹	wulifangyu_01	使用后提升外功防御力101点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4049	丹药70级物理防御	二品护元丹	wulifangyu_02	使用后提升外功防御力409点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4050	丹药90级物理防御	三品护元丹	wulifangyu_03	使用后提升外功防御力686点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4051	丹药100级物理防御	四品护元丹	wulifangyu_04	使用后提升外功防御力1134点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4052	丹药110级物理防御	五品护元丹	wulifangyu_04	使用后提升外功防御力1321点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4053	丹药120级物理防御	六品护元丹	wulifangyu_04	使用后提升外功防御力1792点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4054	丹药50级法术防御	一品护心丹	mofafangyu_01	使用后提升内功防御力101点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4055	丹药70级法术防御	二品护心丹	mofafangyu_02	使用后提升内功防御力409点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4056	丹药90级法术防御	三品护心丹	mofafangyu_03	使用后提升内功防御力686点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4057	丹药100级法术防御	四品护心丹	mofafangyu_04	使用后提升内功防御力1134点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4058	丹药110级法术防御	五品护心丹	mofafangyu_04	使用后提升内功防御力1321点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4059	丹药120级法术防御	六品护心丹	mofafangyu_04	使用后提升内功防御力1792点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4060	丹药50级命中	一品凝神丹	mingzhong_01	使用后提升命中93点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4061	丹药70级命中	二品凝神丹	mingzhong_02	使用后提升命中370点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4062	丹药90级命中	三品凝神丹	mingzhong_03	使用后提升命中614点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4063	丹药100级命中	四品凝神丹	mingzhong_04	使用后提升命中1011点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4064	丹药110级命中	五品凝神丹	mingzhong_04	使用后提升命中1174点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4065	丹药120级命中	六品凝神丹	mingzhong_04	使用后提升命中1588点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4066	丹药50级闪避	一品轻身丹	shanbi_01	使用后提升闪避49点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4067	丹药70级闪避	二品轻身丹	shanbi_02	使用后提升闪避192点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4068	丹药90级闪避	三品轻身丹	shanbi_03	使用后提升闪避317点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4069	丹药100级闪避	四品轻身丹	shanbi_04	使用后提升闪避520点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4070	丹药110级闪避	五品轻身丹	shanbi_04	使用后提升闪避603点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4071	丹药120级闪避	六品轻身丹	shanbi_04	使用后提升闪避814点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4072	丹药50级暴击	一品炎阳丹	baoji_01	使用后提升暴击86点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4073	丹药70级暴击	二品炎阳丹	baoji_02	使用后提升暴击333点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4074	丹药90级暴击	三品炎阳丹	baoji_03	使用后提升暴击545点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4075	丹药100级暴击	四品炎阳丹	baoji_04	使用后提升暴击892点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4076	丹药110级暴击	五品炎阳丹	baoji_04	使用后提升暴击1032点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4077	丹药120级暴击	六品炎阳丹	baoji_04	使用后提升暴击1390点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	120	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4078	丹药50级血上限	一品凝血丹	zhanyishangxian_01	使用后提升生命上限2370点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	50	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4079	丹药70级血上限	二品凝血丹	zhanyishangxian_02	使用后提升生命上限9810点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	70	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4080	丹药90级血上限	三品凝血丹	zhanyishangxian_03	使用后提升生命上限16680点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	90	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4081	丹药100级血上限	四品凝血丹	zhanyishangxian_04	使用后提升生命上限27720点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	100	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
4082	丹药110级血上限	五品凝血丹	zhanyishangxian_04	使用后提升生命上限32448点，持续30分钟，同属性药品效果不叠加。	5	3	1	1	110	200	1	0	1	1	0	99	-1	8000	1	1	9999	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	0	0	1	1	0	1	0
