Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	CombatNPC	MissionNpcFlag
514	藏经阁39层小怪1	138	守塔弟子	1	0	49	0	0	0	79401	0	0	2781	3555	2781	3555	10750	-571	2510	-405	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
515	藏经阁39层小怪2	138	守塔弟子	1	0	49	0	0	0	79401	0	0	2781	3555	2781	3555	10750	-571	2510	-405	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
516	藏经阁39层小怪3	138	守塔弟子	1	0	49	1	0	0	79401	0	0	2781	3555	2781	3555	10750	-571	2510	-405	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
517	藏经阁40层小怪1	138	守塔弟子	1	0	50	0	0	0	83118	0	0	2911	3722	2911	3722	10781	-509	2536	-370	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
518	藏经阁40层小怪2	138	守塔弟子	1	0	50	0	0	0	83118	0	0	2911	3722	2911	3722	10781	-509	2536	-370	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
519	藏经阁40层小怪3	138	守塔弟子	1	0	50	1	0	0	83118	0	0	2911	3722	2911	3722	10781	-509	2536	-370	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
520	藏经阁41层小怪1	138	守塔弟子	1	0	51	0	0	0	86651	0	0	3034	3871	3034	3871	10812	-442	2564	-336	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
521	藏经阁41层小怪2	138	守塔弟子	1	0	51	0	0	0	86651	0	0	3034	3871	3034	3871	10812	-442	2564	-336	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
522	藏经阁41层小怪3	138	守塔弟子	1	0	51	1	0	0	86651	0	0	3034	3871	3034	3871	10812	-442	2564	-336	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
523	藏经阁42层小怪1	138	守塔弟子	1	0	52	0	0	0	90184	0	0	3158	4021	3158	4021	10843	-375	2592	-304	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
524	藏经阁42层小怪2	138	守塔弟子	1	0	52	0	0	0	90184	0	0	3158	4021	3158	4021	10843	-375	2592	-304	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
525	藏经阁42层小怪3	138	守塔弟子	1	0	52	1	0	0	90184	0	0	3158	4021	3158	4021	10843	-375	2592	-304	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
526	藏经阁43层小怪1	138	守塔弟子	1	0	53	0	0	0	93716	0	0	3282	4171	3282	4171	10874	-309	2619	-271	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
527	藏经阁43层小怪2	138	守塔弟子	1	0	53	0	0	0	93716	0	0	3282	4171	3282	4171	10874	-309	2619	-271	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
528	藏经阁43层小怪3	138	守塔弟子	1	0	53	1	0	0	93716	0	0	3282	4171	3282	4171	10874	-309	2619	-271	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
529	藏经阁44层小怪1	138	守塔弟子	1	0	54	0	0	0	97248	0	0	3405	4320	3405	4320	10905	-242	2647	-237	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
530	藏经阁44层小怪2	138	守塔弟子	1	0	54	0	0	0	97248	0	0	3405	4320	3405	4320	10905	-242	2647	-237	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
531	藏经阁44层小怪3	138	守塔弟子	1	0	54	1	0	0	97248	0	0	3405	4320	3405	4320	10905	-242	2647	-237	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
532	藏经阁45层小怪1	138	守塔弟子	1	0	55	0	0	0	100781	0	0	3529	4470	3529	4470	10936	-175	2674	-205	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
533	藏经阁45层小怪2	138	守塔弟子	1	0	55	0	0	0	100781	0	0	3529	4470	3529	4470	10936	-175	2674	-205	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
534	藏经阁45层小怪3	138	守塔弟子	1	0	55	1	0	0	100781	0	0	3529	4470	3529	4470	10936	-175	2674	-205	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
535	藏经阁46层小怪1	138	守塔弟子	1	0	56	0	0	0	104314	0	0	3652	4619	3652	4619	10967	-108	2702	-172	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
536	藏经阁46层小怪2	138	守塔弟子	1	0	56	0	0	0	104314	0	0	3652	4619	3652	4619	10967	-108	2702	-172	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
537	藏经阁46层小怪3	138	守塔弟子	1	0	56	1	0	0	104314	0	0	3652	4619	3652	4619	10967	-108	2702	-172	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
538	藏经阁47层小怪1	138	守塔弟子	1	0	57	0	0	0	107846	0	0	3776	4769	3776	4769	10998	-42	2729	-139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
539	藏经阁47层小怪2	138	守塔弟子	1	0	57	0	0	0	107846	0	0	3776	4769	3776	4769	10998	-42	2729	-139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
540	藏经阁47层小怪3	138	守塔弟子	1	0	57	1	0	0	107846	0	0	3776	4769	3776	4769	10998	-42	2729	-139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
541	藏经阁48层小怪1	138	守塔弟子	1	0	58	0	0	0	111378	0	0	3899	4918	3899	4918	11028	25	2757	-106	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
542	藏经阁48层小怪2	138	守塔弟子	1	0	58	0	0	0	111378	0	0	3899	4918	3899	4918	11028	25	2757	-106	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
543	藏经阁48层小怪3	138	守塔弟子	1	0	58	1	0	0	111378	0	0	3899	4918	3899	4918	11028	25	2757	-106	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
544	藏经阁49层小怪1	138	守塔弟子	1	0	59	0	0	0	114911	0	0	4023	5068	4023	5068	11059	92	2784	-73	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
545	藏经阁49层小怪2	138	守塔弟子	1	0	59	0	0	0	114911	0	0	4023	5068	4023	5068	11059	92	2784	-73	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
546	藏经阁49层小怪3	138	守塔弟子	1	0	59	1	0	0	114911	0	0	4023	5068	4023	5068	11059	92	2784	-73	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
547	藏经阁50层小怪1	138	守塔弟子	1	0	60	0	0	0	118452	0	0	4155	5221	4155	5221	11097	163	2816	-36	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
548	藏经阁50层小怪2	138	守塔弟子	1	0	60	0	0	0	118452	0	0	4155	5221	4155	5221	11097	163	2816	-36	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
549	藏经阁50层小怪3	138	守塔弟子	1	0	60	1	0	0	118452	0	0	4155	5221	4155	5221	11097	163	2816	-36	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
550	藏经阁51层小怪1	138	守塔弟子	1	0	61	0	0	0	122572	0	0	4304	5446	4304	5446	11134	242	2848	3	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
551	藏经阁51层小怪2	138	守塔弟子	1	0	61	0	0	0	122572	0	0	4304	5446	4304	5446	11134	242	2848	3	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
552	藏经阁51层小怪3	138	守塔弟子	1	0	61	1	0	0	122572	0	0	4304	5446	4304	5446	11134	242	2848	3	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
553	藏经阁52层小怪1	138	守塔弟子	1	0	62	0	0	0	126693	0	0	4453	5672	4453	5672	11171	320	2880	42	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
554	藏经阁52层小怪2	138	守塔弟子	1	0	62	0	0	0	126693	0	0	4453	5672	4453	5672	11171	320	2880	42	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
555	藏经阁52层小怪3	138	守塔弟子	1	0	62	1	0	0	126693	0	0	4453	5672	4453	5672	11171	320	2880	42	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
556	藏经阁53层小怪1	138	守塔弟子	1	0	63	0	0	0	130812	0	0	4602	5898	4602	5898	11208	400	2913	80	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
557	藏经阁53层小怪2	138	守塔弟子	1	0	63	0	0	0	130812	0	0	4602	5898	4602	5898	11208	400	2913	80	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
558	藏经阁53层小怪3	138	守塔弟子	1	0	63	1	0	0	130812	0	0	4602	5898	4602	5898	11208	400	2913	80	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
559	藏经阁54层小怪1	138	守塔弟子	1	0	64	0	0	0	134933	0	0	4751	6123	4751	6123	11245	478	2945	118	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
560	藏经阁54层小怪2	138	守塔弟子	1	0	64	0	0	0	134933	0	0	4751	6123	4751	6123	11245	478	2945	118	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
561	藏经阁54层小怪3	138	守塔弟子	1	0	64	1	0	0	134933	0	0	4751	6123	4751	6123	11245	478	2945	118	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
562	藏经阁55层小怪1	138	守塔弟子	1	0	65	0	0	0	139053	0	0	4901	6349	4901	6349	11282	556	2977	157	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
563	藏经阁55层小怪2	138	守塔弟子	1	0	65	0	0	0	139053	0	0	4901	6349	4901	6349	11282	556	2977	157	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
564	藏经阁55层小怪3	138	守塔弟子	1	0	65	1	0	0	139053	0	0	4901	6349	4901	6349	11282	556	2977	157	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
565	藏经阁56层小怪1	138	守塔弟子	1	0	66	0	0	0	143174	0	0	5050	6574	5050	6574	11318	636	3010	196	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
566	藏经阁56层小怪2	138	守塔弟子	1	0	66	0	0	0	143174	0	0	5050	6574	5050	6574	11318	636	3010	196	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
567	藏经阁56层小怪3	138	守塔弟子	1	0	66	1	0	0	143174	0	0	5050	6574	5050	6574	11318	636	3010	196	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
568	藏经阁57层小怪1	138	守塔弟子	1	0	67	0	0	0	147293	0	0	5199	6800	5199	6800	11355	714	3042	234	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
569	藏经阁57层小怪2	138	守塔弟子	1	0	67	0	0	0	147293	0	0	5199	6800	5199	6800	11355	714	3042	234	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
570	藏经阁57层小怪3	138	守塔弟子	1	0	67	1	0	0	147293	0	0	5199	6800	5199	6800	11355	714	3042	234	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
571	藏经阁58层小怪1	138	守塔弟子	1	0	68	0	0	0	151414	0	0	5348	7026	5348	7026	11392	792	3074	273	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
572	藏经阁58层小怪2	138	守塔弟子	1	0	68	0	0	0	151414	0	0	5348	7026	5348	7026	11392	792	3074	273	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
573	藏经阁58层小怪3	138	守塔弟子	1	0	68	1	0	0	151414	0	0	5348	7026	5348	7026	11392	792	3074	273	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
574	藏经阁59层小怪1	138	守塔弟子	1	0	69	0	0	0	155535	0	0	5497	7252	5497	7252	11428	872	3107	311	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
575	藏经阁59层小怪2	138	守塔弟子	1	0	69	0	0	0	155535	0	0	5497	7252	5497	7252	11428	872	3107	311	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
576	藏经阁59层小怪3	138	守塔弟子	1	0	69	1	0	0	155535	0	0	5497	7252	5497	7252	11428	872	3107	311	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
577	藏经阁60层小怪1	138	守塔弟子	1	0	70	0	0	0	159662	0	0	5647	7483	5647	7483	11468	955	3141	353	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
578	藏经阁60层小怪2	138	守塔弟子	1	0	70	0	0	0	159662	0	0	5647	7483	5647	7483	11468	955	3141	353	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
579	藏经阁60层小怪3	138	守塔弟子	1	0	70	1	0	0	159662	0	0	5647	7483	5647	7483	11468	955	3141	353	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
580	藏经阁61层小怪1	138	守塔弟子	1	0	71	0	0	0	164720	0	0	5837	7717	5837	7717	11519	1065	3186	408	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
581	藏经阁61层小怪2	138	守塔弟子	1	0	71	0	0	0	164720	0	0	5837	7717	5837	7717	11519	1065	3186	408	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
582	藏经阁61层小怪3	138	守塔弟子	1	0	71	1	0	0	164720	0	0	5837	7717	5837	7717	11519	1065	3186	408	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
583	藏经阁62层小怪1	138	守塔弟子	1	0	72	0	0	0	169778	0	0	6028	7952	6028	7952	11571	1175	3231	462	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
584	藏经阁62层小怪2	138	守塔弟子	1	0	72	0	0	0	169778	0	0	6028	7952	6028	7952	11571	1175	3231	462	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
585	藏经阁62层小怪3	138	守塔弟子	1	0	72	1	0	0	169778	0	0	6028	7952	6028	7952	11571	1175	3231	462	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
586	藏经阁63层小怪1	138	守塔弟子	1	0	73	0	0	0	174836	0	0	6218	8187	6218	8187	11622	1285	3277	517	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
587	藏经阁63层小怪2	138	守塔弟子	1	0	73	0	0	0	174836	0	0	6218	8187	6218	8187	11622	1285	3277	517	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
588	藏经阁63层小怪3	138	守塔弟子	1	0	73	1	0	0	174836	0	0	6218	8187	6218	8187	11622	1285	3277	517	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
589	藏经阁64层小怪1	138	守塔弟子	1	0	74	0	0	0	179894	0	0	6409	8422	6409	8422	11673	1394	3322	571	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
590	藏经阁64层小怪2	138	守塔弟子	1	0	74	0	0	0	179894	0	0	6409	8422	6409	8422	11673	1394	3322	571	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
591	藏经阁64层小怪3	138	守塔弟子	1	0	74	1	0	0	179894	0	0	6409	8422	6409	8422	11673	1394	3322	571	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
592	藏经阁65层小怪1	138	守塔弟子	1	0	75	0	0	0	184952	0	0	6599	8656	6599	8656	11725	1505	3367	625	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
593	藏经阁65层小怪2	138	守塔弟子	1	0	75	0	0	0	184952	0	0	6599	8656	6599	8656	11725	1505	3367	625	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
594	藏经阁65层小怪3	138	守塔弟子	1	0	75	1	0	0	184952	0	0	6599	8656	6599	8656	11725	1505	3367	625	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
595	藏经阁66层小怪1	138	守塔弟子	1	0	76	0	0	0	190011	0	0	6790	8891	6790	8891	11776	1614	3412	680	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
596	藏经阁66层小怪2	138	守塔弟子	1	0	76	0	0	0	190011	0	0	6790	8891	6790	8891	11776	1614	3412	680	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
597	藏经阁66层小怪3	138	守塔弟子	1	0	76	1	0	0	190011	0	0	6790	8891	6790	8891	11776	1614	3412	680	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
598	藏经阁67层小怪1	138	守塔弟子	1	0	77	0	0	0	195069	0	0	6981	9126	6981	9126	11828	1724	3457	734	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
599	藏经阁67层小怪2	138	守塔弟子	1	0	77	0	0	0	195069	0	0	6981	9126	6981	9126	11828	1724	3457	734	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
600	藏经阁67层小怪3	138	守塔弟子	1	0	77	1	0	0	195069	0	0	6981	9126	6981	9126	11828	1724	3457	734	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
601	藏经阁68层小怪1	138	守塔弟子	1	0	78	0	0	0	200127	0	0	7171	9361	7171	9361	11879	1834	3502	789	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
602	藏经阁68层小怪2	138	守塔弟子	1	0	78	0	0	0	200127	0	0	7171	9361	7171	9361	11879	1834	3502	789	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
603	藏经阁68层小怪3	138	守塔弟子	1	0	78	1	0	0	200127	0	0	7171	9361	7171	9361	11879	1834	3502	789	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
604	藏经阁69层小怪1	138	守塔弟子	1	0	79	0	0	0	205185	0	0	7362	9595	7362	9595	11931	1944	3548	843	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
605	藏经阁69层小怪2	138	守塔弟子	1	0	79	0	0	0	205185	0	0	7362	9595	7362	9595	11931	1944	3548	843	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
606	藏经阁69层小怪3	138	守塔弟子	1	0	79	1	0	0	205185	0	0	7362	9595	7362	9595	11931	1944	3548	843	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
607	藏经阁70层小怪1	138	守塔弟子	1	0	80	0	0	0	210252	0	0	7558	9833	7558	9833	11986	2062	3596	899	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
608	藏经阁70层小怪2	138	守塔弟子	1	0	80	0	0	0	210252	0	0	7558	9833	7558	9833	11986	2062	3596	899	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
609	藏经阁70层小怪3	138	守塔弟子	1	0	80	1	0	0	210252	0	0	7558	9833	7558	9833	11986	2062	3596	899	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
610	藏经阁71层小怪1	138	守塔弟子	1	0	81	0	0	0	220188	0	0	7933	10295	7933	10295	12098	2305	3696	1020	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
611	藏经阁71层小怪2	138	守塔弟子	1	0	81	0	0	0	220188	0	0	7933	10295	7933	10295	12098	2305	3696	1020	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
612	藏经阁71层小怪3	138	守塔弟子	1	0	81	1	0	0	220188	0	0	7933	10295	7933	10295	12098	2305	3696	1020	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
613	藏经阁72层小怪1	138	守塔弟子	1	0	82	0	0	0	230126	0	0	8308	10756	8308	10756	12211	2546	3795	1141	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
614	藏经阁72层小怪2	138	守塔弟子	1	0	82	0	0	0	230126	0	0	8308	10756	8308	10756	12211	2546	3795	1141	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
615	藏经阁72层小怪3	138	守塔弟子	1	0	82	1	0	0	230126	0	0	8308	10756	8308	10756	12211	2546	3795	1141	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
616	藏经阁73层小怪1	138	守塔弟子	1	0	83	0	0	0	240063	0	0	8682	11218	8682	11218	12324	2788	3895	1261	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
617	藏经阁73层小怪2	138	守塔弟子	1	0	83	0	0	0	240063	0	0	8682	11218	8682	11218	12324	2788	3895	1261	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
618	藏经阁73层小怪3	138	守塔弟子	1	0	83	1	0	0	240063	0	0	8682	11218	8682	11218	12324	2788	3895	1261	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
619	藏经阁74层小怪1	138	守塔弟子	1	0	84	0	0	0	250000	0	0	9057	11680	9057	11680	12437	3029	3994	1382	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
620	藏经阁74层小怪2	138	守塔弟子	1	0	84	0	0	0	250000	0	0	9057	11680	9057	11680	12437	3029	3994	1382	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
621	藏经阁74层小怪3	138	守塔弟子	1	0	84	1	0	0	250000	0	0	9057	11680	9057	11680	12437	3029	3994	1382	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
622	藏经阁75层小怪1	138	守塔弟子	1	0	85	0	0	0	259937	0	0	9431	12142	9431	12142	12549	3272	4094	1502	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
623	藏经阁75层小怪2	138	守塔弟子	1	0	85	0	0	0	259937	0	0	9431	12142	9431	12142	12549	3272	4094	1502	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
