Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4
23303	散件白天山下衣(30)	-1	-1	4	-1	-1	2117	0	158	0	0	0	0	0	64	0	42	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	41	0
23403	散件白天山鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	32	0	21	0	-1	0	0	0	0	0	-1	0	0	8	220	0	-1	0	0	10	21	0
23503	散件白天山手腕(30)	-1	-1	5	-1	-1	2117	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	103	0
23603	散件白天山武器(30)	5	-1	1	-1	-1	0	0	0	0	253	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	68	0	-1	0	0	9	124	0	-1	0	0
23703	散件白天山饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	101	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	136	0	-1	0	0	9	124	0	-1	0	0
23803	散件白天山饰品2(30)	-1	-1	8	-1	-1	706	0	106	0	76	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	68	0	-1	0	0	9	83	0	-1	0	0
23104	散件白天山头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	161	0	103	0	-1	0	0	0	0	0	-1	0	0	8	68	0	-1	0	0	10	25	0
23204	散件白天山上衣(40)	5	-1	3	-1	-1	1843	0	194	0	0	0	0	0	121	0	77	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	25	0
23304	散件白天山下衣(40)	-1	-1	4	-1	-1	2765	0	194	0	0	0	0	0	81	0	51	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	50	0
23404	散件白天山鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	40	0	26	0	-1	0	0	0	0	0	-1	0	0	8	271	0	-1	0	0	10	25	0
23504	散件白天山手腕(40)	-1	-1	5	-1	-1	2765	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	125	0
23604	散件白天山武器(40)	5	-1	1	-1	-1	0	0	0	0	319	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	84	0	-1	0	0	9	151	0	-1	0	0
23704	散件白天山饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	128	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	169	0	-1	0	0	9	151	0	-1	0	0
23804	散件白天山饰品2(40)	-1	-1	8	-1	-1	922	0	130	0	96	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	84	0	-1	0	0	9	101	0	-1	0	0
23105	散件白天山头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	195	0	122	0	-1	0	0	0	0	0	-1	0	0	8	80	0	-1	0	0	10	29	0
23205	散件白天山上衣(50)	5	-1	3	-1	-1	2275	0	230	0	0	0	0	0	146	0	91	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	29	0
23305	散件白天山下衣(50)	-1	-1	4	-1	-1	3413	0	230	0	0	0	0	0	97	0	61	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	59	0
23405	散件白天山鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	49	0	30	0	-1	0	0	0	0	0	-1	0	0	8	322	0	-1	0	0	10	29	0
23505	散件白天山手腕(50)	-1	-1	5	-1	-1	3413	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	147	0
23605	散件白天山武器(50)	5	-1	1	-1	-1	0	0	0	0	385	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	101	0	-1	0	0	9	178	0	-1	0	0
23705	散件白天山饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	154	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	202	0	-1	0	0	9	178	0	-1	0	0
23805	散件白天山饰品2(50)	-1	-1	8	-1	-1	1138	0	154	0	116	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	101	0	-1	0	0	9	119	0	-1	0	0
23106	散件白天山头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	228	0	141	0	-1	0	0	0	0	0	-1	0	0	8	93	0	-1	0	0	10	34	0
23206	散件白天山上衣(60)	5	-1	3	-1	-1	2707	0	266	0	0	0	0	0	171	0	106	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	34	0
23306	散件白天山下衣(60)	-1	-1	4	-1	-1	4061	0	266	0	0	0	0	0	114	0	71	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	68	0
23406	散件白天山鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	57	0	35	0	-1	0	0	0	0	0	-1	0	0	8	372	0	-1	0	0	10	34	0
23506	散件白天山手腕(60)	-1	-1	5	-1	-1	4061	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	169	0
23606	散件白天山武器(60)	5	-1	1	-1	-1	0	0	0	0	451	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	117	0	-1	0	0	9	205	0	-1	0	0
23706	散件白天山饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	180	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	234	0	-1	0	0	9	205	0	-1	0	0
23806	散件白天山饰品2(60)	-1	-1	8	-1	-1	1354	0	178	0	135	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	117	0	-1	0	0	9	137	0	-1	0	0
23107	散件白天山头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	262	0	160	0	-1	0	0	0	0	0	-1	0	0	8	106	0	-1	0	0	10	38	0
23207	散件白天山上衣(70)	5	-1	3	-1	-1	3139	0	302	0	0	0	0	0	197	0	120	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	38	0
23307	散件白天山下衣(70)	-1	-1	4	-1	-1	4709	0	302	0	0	0	0	0	131	0	80	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	77	0
23407	散件白天山鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	66	0	40	0	-1	0	0	0	0	0	-1	0	0	8	423	0	-1	0	0	10	38	0
23507	散件白天山手腕(70)	-1	-1	5	-1	-1	4709	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	191	0
23607	散件白天山武器(70)	5	-1	1	-1	-1	0	0	0	0	517	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	133	0	-1	0	0	9	232	0	-1	0	0
23707	散件白天山饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	207	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	267	0	-1	0	0	9	232	0	-1	0	0
23807	散件白天山饰品2(70)	-1	-1	8	-1	-1	1570	0	202	0	155	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	133	0	-1	0	0	9	155	0	-1	0	0
23108	散件白天山头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	296	0	180	0	-1	0	0	0	0	0	-1	0	0	8	119	0	-1	0	0	10	43	0
23208	散件白天山上衣(80)	5	-1	3	-1	-1	3571	0	338	0	0	0	0	0	222	0	135	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	43	0
23308	散件白天山下衣(80)	-1	-1	4	-1	-1	5357	0	338	0	0	0	0	0	148	0	90	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	85	0
23408	散件白天山鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	74	0	45	0	-1	0	0	0	0	0	-1	0	0	8	474	0	-1	0	0	10	43	0
23508	散件白天山手腕(80)	-1	-1	5	-1	-1	5357	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	214	0
23608	散件白天山武器(80)	5	-1	1	-1	-1	0	0	0	0	583	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	150	0	-1	0	0	9	259	0	-1	0	0
23708	散件白天山饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	233	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	300	0	-1	0	0	9	259	0	-1	0	0
23808	散件白天山饰品2(80)	-1	-1	8	-1	-1	1786	0	226	0	175	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	150	0	-1	0	0	9	173	0	-1	0	0
23109	散件白天山头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	329	0	199	0	-1	0	0	0	0	0	-1	0	0	8	132	0	-1	0	0	10	48	0
23209	散件白天山上衣(90)	5	-1	3	-1	-1	4003	0	374	0	0	0	0	0	247	0	149	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	48	0
23309	散件白天山下衣(90)	-1	-1	4	-1	-1	6005	0	374	0	0	0	0	0	165	0	99	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	96	0
23409	散件白天山鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	82	0	50	0	-1	0	0	0	0	0	-1	0	0	8	528	0	-1	0	0	10	48	0
23509	散件白天山手腕(90)	-1	-1	5	-1	-1	6005	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	240	0
23609	散件白天山武器(90)	5	-1	1	-1	-1	0	0	0	0	649	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	168	0	-1	0	0	9	288	0	-1	0	0
23709	散件白天山饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	260	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	336	0	-1	0	0	9	288	0	-1	0	0
23809	散件白天山饰品2(90)	-1	-1	8	-1	-1	2002	0	250	0	195	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	168	0	-1	0	0	9	192	0	-1	0	0
23110	散件白天山头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	363	0	218	0	-1	0	0	0	0	0	-1	0	0	8	145	0	-1	0	0	10	52	0
23210	散件白天山上衣(100)	5	-1	3	-1	-1	4435	0	410	0	0	0	0	0	272	0	163	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	52	0
23310	散件白天山下衣(100)	-1	-1	4	-1	-1	6653	0	410	0	0	0	0	0	181	0	109	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	105	0
23410	散件白天山鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	91	0	54	0	-1	0	0	0	0	0	-1	0	0	8	579	0	-1	0	0	10	52	0
23510	散件白天山手腕(100)	-1	-1	5	-1	-1	6653	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	262	0
23610	散件白天山武器(100)	5	-1	1	-1	-1	0	0	0	0	715	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	184	0	-1	0	0	9	315	0	-1	0	0
23710	散件白天山饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	286	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	369	0	-1	0	0	9	315	0	-1	0	0
23810	散件白天山饰品2(100)	-1	-1	8	-1	-1	2218	0	274	0	215	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	184	0	-1	0	0	9	210	0	-1	0	0
24101	散件白逍遥头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	45	0	60	0	-1	0	0	0	0	0	-1	0	0	8	20	0	-1	0	0	10	12	0
24201	散件白逍遥上衣(10)	-1	-1	3	-1	-1	525	0	99	0	0	0	0	0	34	0	45	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	12	0
24301	散件白逍遥下衣(10)	-1	-1	4	-1	-1	788	0	99	0	0	0	0	0	23	0	30	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	23	0
24401	散件白逍遥鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	11	0	15	0	-1	0	0	0	0	0	-1	0	0	8	80	0	-1	0	0	10	12	0
24501	散件白逍遥手腕(10)	-1	-1	5	-1	-1	788	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	58	0
24601	散件白逍遥武器(10)	-1	-1	1	-1	-1	0	0	0	0	0	0	137	0	0	0	0	0	0.6	0	0	0	0	0	7	36	0	-1	0	0	9	66	0	-1	0	0
24701	散件白逍遥饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	55	0	0	0	0	0	-1	0	0	0	0	0	7	71	0	-1	0	0	9	66	0	-1	0	0
24801	散件白逍遥饰品2(10)	-1	-1	8	-1	-1	263	0	66	0	0	0	41	0	0	0	0	0	-1	0	0	0	0	0	7	36	0	-1	0	0	9	44	0	-1	0	0
24102	散件白逍遥头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	64	0	94	0	-1	0	0	0	0	0	-1	0	0	8	28	0	-1	0	0	10	16	0
24202	散件白逍遥上衣(20)	5	-1	3	-1	-1	938	0	150	0	0	0	0	0	48	0	71	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	16	0
24302	散件白逍遥下衣(20)	-1	-1	4	-1	-1	1407	0	150	0	0	0	0	0	32	0	47	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	32	0
24402	散件白逍遥鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	16	0	24	0	-1	0	0	0	0	0	-1	0	0	8	111	0	-1	0	0	10	16	0
24502	散件白逍遥手腕(20)	-1	-1	5	-1	-1	1407	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	80	0
24602	散件白逍遥武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	215	0	0	0	0	0	0.6	0	0	0	0	0	7	52	0	-1	0	0	9	93	0	-1	0	0
24702	散件白逍遥饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	86	0	0	0	0	0	-1	0	0	0	0	0	7	104	0	-1	0	0	9	93	0	-1	0	0
24802	散件白逍遥饰品2(20)	-1	-1	8	-1	-1	469	0	100	0	0	0	64	0	0	0	0	0	-1	0	0	0	0	0	7	52	0	-1	0	0	9	62	0	-1	0	0
24103	散件白逍遥头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	84	0	128	0	-1	0	0	0	0	0	-1	0	0	8	36	0	-1	0	0	10	21	0
24203	散件白逍遥上衣(30)	5	-1	3	-1	-1	1351	0	200	0	0	0	0	0	63	0	96	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	21	0
24303	散件白逍遥下衣(30)	-1	-1	4	-1	-1	2026	0	200	0	0	0	0	0	42	0	64	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	41	0
24403	散件白逍遥鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	21	0	32	0	-1	0	0	0	0	0	-1	0	0	8	143	0	-1	0	0	10	21	0
24503	散件白逍遥手腕(30)	-1	-1	5	-1	-1	2026	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	103	0
24603	散件白逍遥武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	293	0	0	0	0	0	0.6	0	0	0	0	0	7	68	0	-1	0	0	9	121	0	-1	0	0
24703	散件白逍遥饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	117	0	0	0	0	0	-1	0	0	0	0	0	7	136	0	-1	0	0	9	121	0	-1	0	0
24803	散件白逍遥饰品2(30)	-1	-1	8	-1	-1	675	0	133	0	0	0	88	0	0	0	0	0	-1	0	0	0	0	0	7	68	0	-1	0	0	9	81	0	-1	0	0
24104	散件白逍遥头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	103	0	161	0	-1	0	0	0	0	0	-1	0	0	8	44	0	-1	0	0	10	25	0
24204	散件白逍遥上衣(40)	5	-1	3	-1	-1	1764	0	251	0	0	0	0	0	77	0	121	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	25	0
24304	散件白逍遥下衣(40)	-1	-1	4	-1	-1	2645	0	251	0	0	0	0	0	51	0	81	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	50	0
24404	散件白逍遥鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	26	0	40	0	-1	0	0	0	0	0	-1	0	0	8	175	0	-1	0	0	10	25	0
24504	散件白逍遥手腕(40)	-1	-1	5	-1	-1	2645	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	125	0
24604	散件白逍遥武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	371	0	0	0	0	0	0.6	0	0	0	0	0	7	84	0	-1	0	0	9	149	0	-1	0	0
24704	散件白逍遥饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	148	0	0	0	0	0	-1	0	0	0	0	0	7	169	0	-1	0	0	9	149	0	-1	0	0
24804	散件白逍遥饰品2(40)	-1	-1	8	-1	-1	882	0	167	0	0	0	111	0	0	0	0	0	-1	0	0	0	0	0	7	84	0	-1	0	0	9	99	0	-1	0	0
24105	散件白逍遥头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	122	0	195	0	-1	0	0	0	0	0	-1	0	0	8	52	0	-1	0	0	10	29	0
24205	散件白逍遥上衣(50)	5	-1	3	-1	-1	2176	0	301	0	0	0	0	0	91	0	146	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	29	0
24305	散件白逍遥下衣(50)	-1	-1	4	-1	-1	3264	0	301	0	0	0	0	0	61	0	97	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	59	0
24405	散件白逍遥鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	30	0	49	0	-1	0	0	0	0	0	-1	0	0	8	206	0	-1	0	0	10	29	0
24505	散件白逍遥手腕(50)	-1	-1	5	-1	-1	3264	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	147	0
24605	散件白逍遥武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	449	0	0	0	0	0	0.6	0	0	0	0	0	7	101	0	-1	0	0	9	176	0	-1	0	0
24705	散件白逍遥饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	180	0	0	0	0	0	-1	0	0	0	0	0	7	202	0	-1	0	0	9	176	0	-1	0	0
24805	散件白逍遥饰品2(50)	-1	-1	8	-1	-1	1088	0	201	0	0	0	135	0	0	0	0	0	-1	0	0	0	0	0	7	101	0	-1	0	0	9	118	0	-1	0	0
24106	散件白逍遥头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	141	0	228	0	-1	0	0	0	0	0	-1	0	0	8	60	0	-1	0	0	10	34	0
24206	散件白逍遥上衣(60)	5	-1	3	-1	-1	2589	0	351	0	0	0	0	0	106	0	171	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	34	0
24306	散件白逍遥下衣(60)	-1	-1	4	-1	-1	3884	0	351	0	0	0	0	0	71	0	114	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	68	0
24406	散件白逍遥鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	35	0	57	0	-1	0	0	0	0	0	-1	0	0	8	238	0	-1	0	0	10	34	0
24506	散件白逍遥手腕(60)	-1	-1	5	-1	-1	3884	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	169	0
24606	散件白逍遥武器(60)	5	-1	1	-1	-1	0	0	0	0	0	0	527	0	0	0	0	0	0.6	0	0	0	0	0	7	117	0	-1	0	0	9	204	0	-1	0	0
24706	散件白逍遥饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	211	0	0	0	0	0	-1	0	0	0	0	0	7	234	0	-1	0	0	9	204	0	-1	0	0
24806	散件白逍遥饰品2(60)	-1	-1	8	-1	-1	1295	0	234	0	0	0	158	0	0	0	0	0	-1	0	0	0	0	0	7	117	0	-1	0	0	9	136	0	-1	0	0
24107	散件白逍遥头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	160	0	262	0	-1	0	0	0	0	0	-1	0	0	8	67	0	-1	0	0	10	38	0
24207	散件白逍遥上衣(70)	5	-1	3	-1	-1	3002	0	402	0	0	0	0	0	120	0	197	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	38	0
24307	散件白逍遥下衣(70)	-1	-1	4	-1	-1	4503	0	402	0	0	0	0	0	80	0	131	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	77	0
24407	散件白逍遥鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	40	0	66	0	-1	0	0	0	0	0	-1	0	0	8	270	0	-1	0	0	10	38	0
24507	散件白逍遥手腕(70)	-1	-1	5	-1	-1	4503	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	191	0
24607	散件白逍遥武器(70)	5	-1	1	-1	-1	0	0	0	0	0	0	605	0	0	0	0	0	0.6	0	0	0	0	0	7	133	0	-1	0	0	9	232	0	-1	0	0
24707	散件白逍遥饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	242	0	0	0	0	0	-1	0	0	0	0	0	7	267	0	-1	0	0	9	232	0	-1	0	0
24807	散件白逍遥饰品2(70)	-1	-1	8	-1	-1	1501	0	268	0	0	0	181	0	0	0	0	0	-1	0	0	0	0	0	7	133	0	-1	0	0	9	155	0	-1	0	0
24108	散件白逍遥头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	180	0	296	0	-1	0	0	0	0	0	-1	0	0	8	75	0	-1	0	0	10	43	0
24208	散件白逍遥上衣(80)	5	-1	3	-1	-1	3415	0	452	0	0	0	0	0	135	0	222	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	43	0
24308	散件白逍遥下衣(80)	-1	-1	4	-1	-1	5122	0	452	0	0	0	0	0	90	0	148	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	85	0
24408	散件白逍遥鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	45	0	74	0	-1	0	0	0	0	0	-1	0	0	8	301	0	-1	0	0	10	43	0
24508	散件白逍遥手腕(80)	-1	-1	5	-1	-1	5122	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	214	0
24608	散件白逍遥武器(80)	5	-1	1	-1	-1	0	0	0	0	0	0	683	0	0	0	0	0	0.6	0	0	0	0	0	7	150	0	-1	0	0	9	260	0	-1	0	0
24708	散件白逍遥饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	273	0	0	0	0	0	-1	0	0	0	0	0	7	300	0	-1	0	0	9	260	0	-1	0	0
24808	散件白逍遥饰品2(80)	-1	-1	8	-1	-1	1707	0	301	0	0	0	205	0	0	0	0	0	-1	0	0	0	0	0	7	150	0	-1	0	0	9	173	0	-1	0	0
24109	散件白逍遥头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	199	0	329	0	-1	0	0	0	0	0	-1	0	0	8	84	0	-1	0	0	10	48	0
24209	散件白逍遥上衣(90)	5	-1	3	-1	-1	3828	0	503	0	0	0	0	0	149	0	247	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	48	0
24309	散件白逍遥下衣(90)	-1	-1	4	-1	-1	5741	0	503	0	0	0	0	0	99	0	165	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	96	0
24409	散件白逍遥鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	50	0	82	0	-1	0	0	0	0	0	-1	0	0	8	336	0	-1	0	0	10	48	0
24509	散件白逍遥手腕(90)	-1	-1	5	-1	-1	5741	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	240	0
24609	散件白逍遥武器(90)	5	-1	1	-1	-1	0	0	0	0	0	0	761	0	0	0	0	0	0.6	0	0	0	0	0	7	168	0	-1	0	0	9	288	0	-1	0	0
24709	散件白逍遥饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	304	0	0	0	0	0	-1	0	0	0	0	0	7	336	0	-1	0	0	9	288	0	-1	0	0
24809	散件白逍遥饰品2(90)	-1	-1	8	-1	-1	1914	0	335	0	0	0	228	0	0	0	0	0	-1	0	0	0	0	0	7	168	0	-1	0	0	9	192	0	-1	0	0
24110	散件白逍遥头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	218	0	363	0	-1	0	0	0	0	0	-1	0	0	8	92	0	-1	0	0	10	52	0
24210	散件白逍遥上衣(100)	5	-1	3	-1	-1	4240	0	553	0	0	0	0	0	163	0	272	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	52	0
24310	散件白逍遥下衣(100)	-1	-1	4	-1	-1	6360	0	553	0	0	0	0	0	109	0	181	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	105	0
24410	散件白逍遥鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	54	0	91	0	-1	0	0	0	0	0	-1	0	0	8	368	0	-1	0	0	10	52	0
24510	散件白逍遥手腕(100)	-1	-1	5	-1	-1	6360	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	262	0
24610	散件白逍遥武器(100)	5	-1	1	-1	-1	0	0	0	0	0	0	839	0	0	0	0	0	0.6	0	0	0	0	0	7	184	0	-1	0	0	9	316	0	-1	0	0
24710	散件白逍遥饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	336	0	0	0	0	0	-1	0	0	0	0	0	7	369	0	-1	0	0	9	316	0	-1	0	0
24810	散件白逍遥饰品2(100)	-1	-1	8	-1	-1	2120	0	369	0	0	0	252	0	0	0	0	0	-1	0	0	0	0	0	7	184	0	-1	0	0	9	210	0	-1	0	0
25101	散件白大理头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	55	0	51	0	-1	0	0	0	0	0	-1	0	0	8	20	0	-1	0	0	10	12	0
25201	散件白大理上衣(10)	-1	-1	3	-1	-1	534	0	93	0	0	0	0	0	41	0	38	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	12	0
25301	散件白大理下衣(10)	-1	-1	4	-1	-1	801	0	93	0	0	0	0	0	28	0	25	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	23	0
25401	散件白大理鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	14	0	13	0	-1	0	0	0	0	0	-1	0	0	8	80	0	-1	0	0	10	12	0
