Id	DESC	szString	type_1	type_2
4425		央视内部晚会	1	1
4426		央視內部晚會	1	1
4427		羊肉串	1	1
4428		阳精	1	1
4429		阳具	1	1
4430		阳痿	1	1
4431		阳物	1	1
4432		陽具	1	1
4433		陽痿	1	1
4434		陽物	1	1
4435		楊懷安	1	1
4436		楊建利	1	1
4437		楊巍	1	1
4438		楊月清	1	1
4439		楊周	1	1
4440		姚羅	1	1
4441		姚文元	1	1
4442		姚月謙	1	1
4443		摇头丸	1	1
4444		摇头玩	1	1
4445		搖頭丸	1	1
4446		耶和华	1	1
4447		耶苏	1	1
4448		耶稣	1	1
4449		耶穌	1	1
4450		野鶏	1	1
4451		叶剑英	1	1
4452		夜話紫禁城	1	1
4453		夜情	1	1
4454		葉菊蘭	1	1
4455		一边一国	1	1
4456		一党专制	1	1
4457		一贯道	1	1
4458		一国两制	1	1
4459		一陀粪	1	1
4460		一陀糞	1	1
4461		一位汉族女孩子致全体藏族同胞的一封信	1	1
4462		一夜情	1	1
4463		一中一台	1	1
4464		伊拉克	1	1
4465		伊朗	1	1
4466		伊力哈木	1	1
4467		伊斯兰	1	1
4468		伊斯兰亚格林尼斯	1	1
4469		伊斯蘭	1	1
4470		伊斯蘭亞格林尼斯	1	1
4471		移民	1	1
4472		遗精	1	1
4473		遺精	1	1
4474		以茎至洞	1	1
4475		异见人士	1	1
4476		异見人士	1	1
4477		异议人士	1	1
4478		异議人士	1	1
4479		抑制剂	1	1
4480		易丹軒	1	1
4481		阴部	1	1
4482		阴唇	1	1
4483		阴道	1	1
4484		阴蒂	1	1
4485		阴核	1	1
4486		阴户	1	1
4487		阴茎	1	1
4488		阴精	1	1
4489		阴毛	1	1
4490		阴门	1	1
4491		阴囊	1	1
4492		阴水	1	1
4493		阴小撕大	1	1
4494		陰部	1	1
4495		陰唇	1	1
4496		陰道	1	1
4497		陰蒂	1	1
4498		陰戶	1	1
4499		陰莖	1	1
4500		陰精	1	1
4501		陰毛	1	1
4502		陰門	1	1
4503		陰囊	1	1
4504		陰水	1	1
4505		银川机场	1	1
4506		淫	1	1
4507		淫荡	1	1
4508		淫蕩	1	1
4509		淫洞	1	1
4510		淫秽	1	1
4511		淫穢	1	1
4512		淫货	1	1
4513		淫貨	1	1
4514		淫贱	1	1
4515		淫賤	1	1
4516		淫叫	1	1
4517		淫乱	1	1
4518		淫毛	1	1
4519		淫靡	1	1
4520		淫湿	1	1
4521		淫水	1	1
4522		淫娃	1	1
4523		淫穴	1	1
4524		淫液	1	1
4525		淫语连连	1	1
4526		淫欲	1	1
4527		淫汁	1	1
4528		欽本立	1	1
4529		尹慶民	1	1
4530		饮水中毒	1	1
4531		印藏联络协会	1	1
4532		印尼伊斯兰祈祷团	1	1
4533		英雄纪念碑	1	1
4534		罂粟	1	1
4535		硬挺	1	1
4536		由喜貴	1	1
4537		邮政局	1	1
4538		游行	1	1
4539		游錫坤	1	1
4540		游戏发奖员	1	1
4541		游戏宫理员	1	1
4542		游戏管理员	1	1
4543		游戲管理員	1	1
4544		幼齿	1	1
4545		幼齒	1	1
4546		幼儿园	1	1
4547		幼龍	1	1
4548		于幼軍	1	1
4549		余党在逃窜	1	1
4550		余英時	1	1
4551		俞正声	1	1
4552		舆论	1	1
4553		舆论反制	1	1
4554		舆论钳制	1	1
4555		輿論	1	1
4556		輿論反制	1	1
4557		宇明网	1	1
4558		宇明網	1	1
4559		玉杵	1	1
4560		玉林	1	1
4561		欲火焚身	1	1
4562		原子能机构	1	1
4563		圆满	1	1
4564		援交	1	1
4565		援交妹	1	1
4566		圓滿	1	1
4567		緣圈圈	1	1
4568		远程偷拍	1	1
4569		远离恐惧	1	1
4570		遠志明	1	1
4571		曰GM	1	1
4572		曰你	1	1
4573		月经	1	1
4574		月经不调	1	1
4575		月經	1	1
4576		云a8366c	1	1
4577		云南暴乱	1	1
4578		云南爆乱	1	1
4579		杂种	1	1
4580		雜種	1	1
4581		再奸	1	1
4582		赞普的勇气	1	1
4583		早泄	1	1
4584		造爱	1	1
4585		造愛	1	1
4586		造惨案	1	1
4587		造反	1	1
4588		泽民	1	1
4589		則民	1	1
4590		擇民	1	1
4591		澤夫	1	1
4592		澤民	1	1
4593		賊民	1	1
4594		扎卡维	1	1
4595		扎卡维是英雄	1	1
4596		扎卡維是英雄	1	1
4597		渣波波	1	1
4598		炸机场	1	1
4599		炸客车	1	1
4600		炸药	1	1
4601		战牌	1	1
4602		战牌靠	1	1
4603		战争行为	1	1
4604		站前路	1	1
4605		章孝嚴	1	1
4606		張伯笠	1	1
4607		張博雅	1	1
4608		張鋼	1	1
4609		張健	1	1
4610		張林	1	1
4611		張清芳	1	1
4612		張偉國	1	1
4613		張溫鷹	1	1
4614		張燕歸	1	1
4615		張昭富	1	1
4616		張志清	1	1
4617		长刀	1	1
4618		长水机场	1	1
4619		帳號	1	1
4620		賬號	1	1
4621		招鶏	1	1
4622		赵紫阳	1	1
4623		趙海青	1	1
4624		趙建銘	1	1
4625		趙南	1	1
4626		趙品潞	1	1
4627		趙曉微	1	1
4628		趙紫陽	1	1
4629		贞操	1	1
4630		侦探设备	1	1
4631		珍珠路口	1	1
4632		貞操	1	1
4633		真理教	1	1
4634		真善忍	1	1
4635		真主安拉	1	1
4636		镇压	1	1
4637		鎮壓	1	1
4638		争鸣论坛	1	1
4639		爭鳴論壇	1	1
4640		正法	1	1
4641		正见网	1	1
4642		正見網	1	1
4643		正清网	1	1
4644		正悟网	1	1
4645		正义党论坛	1	1
4646		正義黨論壇	1	1
4647		证监会	1	1
4648		郑德金	1	1
4649		郑有金	1	1
4650		政变	1	1
4651		政府	1	1
4652		政见	1	1
4653		政权	1	1
4654		政權	1	1
4655		政协	1	1
4656		政治反对派	1	1
4657		政治反對派	1	1
4658		政治犯	1	1
4659		政治风波	1	1
4660		政治阴谋	1	1
4661		政治运动	1	1
4662		鄭寶清	1	1
4663		鄭德金	1	1
4664		鄭麗文	1	1
4665		鄭義	1	1
4666		鄭有金	1	1
4667		鄭餘鎮	1	1
4668		鄭源	1	1
4669		鄭運鵬	1	1
4670		值勤	1	1
4671		值勤账号	1	1
4672		指导员	1	1
4673		指点江山论坛	1	1
4674		指點江山論壇	1	1
4675		制式服装	1	1
4676		质检局	1	1
4677		致幻剂	1	1
4678		中藏和谈	1	1
4679		中俄边界	1	1
4680		中俄边界新约	1	1
4681		中俄邊界	1	1
4682		中共	1	1
4683		中共中央	1	1
4684		中国	1	1
4685		中国的领导人	1	1
4686		中国复兴论坛	1	1
4687		中国共产党	1	1
4688		中国孤儿院	1	1
4689		中国和平	1	1
4690		中国恐怖组织	1	1
4691		中国论坛	1	1
4692		中国社会进步党	1	1
4693		中国社会论坛	1	1
4694		中国威胁论	1	1
4695		中国问题论坛	1	1
4696		中国真实内容	1	1
4697		中国之春	1	1
4698		中国猪	1	1
4699		中國復興論壇	1	1
4700		中國共産黨	1	1
4701		中國孤兒院	1	1
4702		中國和平	1	1
4703		中國論壇	1	1
4704		中國社會進步黨	1	1
4705		中國社會論壇	1	1
4706		中國威脅論	1	1
4707		中國問題論壇	1	1
4708		中國移動通信	1	1
4709		中國真實內容	1	1
4710		中國之春	1	1
4711		中國猪	1	1
4712		中华讲清	1	1
4713		中华民国	1	1
4714		中华人民共和国	1	1
4715		中华人民实话实说	1	1
4716		中华人民正邪	1	1
4717		中华时事	1	1
4718		中华养生益智功	1	1
4719		中华真实报道	1	1
4720		中華大地	1	1
4721		中華大衆	1	1
4722		中華講清	1	1
4723		中華民國	1	1
4724		中華人民實話實說	1	1
4725		中華人民正邪	1	1
4726		中華時事	1	1
4727		中華養生益智功	1	1
4728		中華真實報道	1	1
4729		中间道路	1	1
4730		中间道路协会	1	1
4731		中奖	1	1
4732		中獎	1	1
4733		中科院	1	1
4734		中南海	1	1
4735		中宣部	1	1
4736		中央	1	1
4737		中央电视台	1	1
4738		中央電視臺	1	1
4739		中央政治局	1	1
4740		中央政治局委员	1	1
4741		中医药局	1	1
4742		中医院	1	1
4743		钟山风雨论坛	1	1
4744		鐘山風雨論壇	1	1
4745		种族灭绝	1	1
4746		种族灭绝罪	1	1
4747		周恩來	1	1
4748		周鋒鎖	1	1
4749		周守訓	1	1
4750		粥永康	1	1
4751		轴永康	1	1
4752		碡	1	1
4753		肘永康	1	1
4754		朱鳳芝	1	1
4755		朱立倫	1	1
4756		朱狨基	1	1
4757		朱容鸡	1	1
4758		朱容基	1	1
4759		朱溶剂	1	1
4760		朱溶劑	1	1
4761		朱熔基	1	1
4762		朱镕基	1	1
4763		朱总理	1	1
4764		诛九族	1	1
4765		猪操	1	1
4766		猪聋畸	1	1
4767		猪聾畸	1	1
4768		猪猡	1	1
4769		猪毛	1	1
4770		猪容基	1	1
4771		猪仔巷	1	1
4772		主席	1	1
4773		主義	1	1
4774		抓捕	1	1
4775		专政	1	1
4776		專政	1	1
4777		專制	1	1
4778		转法轮	1	1
4779		装B	1	1
4780		装B靠	1	1
4781		装屄	1	1
4782		装逼	1	1
4783		装逼靠	1	1
4784		追查国际	1	1
4785		卓伯源	1	1
4786		資本主義	1	1
4787		子宫	1	1
4788		子宮	1	1
4789		子女任职名单	1	1
4790		自焚	1	1
4791		自民党	1	1
4792		自民黨	1	1
4793		自杀手册	1	1
4794		自杀指南	1	1
4795		自慰	1	1
4796		自由民主论坛	1	1
4797		自由民主論壇	1	1
4798		自由西藏学生运动	1	1
4799		自由亚洲电台	1	1
4800		自由运动	1	1
4801		自由之门	1	1
4802		自制手枪	1	1
4803		自治机关	1	1
4804		宗教	1	1
4805		总局	1	1
4806		总理	1	1
4807		总书记	1	1
4808		總理	1	1
4809		走私	1	1
4810		组团	1	1
4811		组织	1	1
4812		最新消息	1	1
4813		罪无可赦	1	1
4814		阝月	1	1
4815		作爱	1	1
4816		作愛	1	1
4817		作秀	1	1
4818		坐台的	1	1
4819		坐庄	1	1
4820		做爱	1	1
4821		做愛	1	1
4822		做愛）	1	1
4823		㈧	1	1
4824		㈱	1	1
4825		全能神	1	1
4826		[	0	1
4827		]	0	1
4828		黑市商人	0	1
4829		迎宾	0	1
