SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02
40802	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]33%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	2	4470	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	30	-1	0	301	10	-1	0	-1	24702	44703	214702	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40803	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]36%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	3	5280	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	40	-1	0	301	10	-1	0	-1	24703	44705	214703	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40804	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]39%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	4	6090	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	60	-1	0	301	10	-1	0	-1	24704	44707	214704	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40805	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]42%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	5	6910	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	100	-1	0	301	10	-1	0	-1	24705	44709	214705	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40806	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]45%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	6	7720	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	160	-1	0	301	10	-1	0	-1	24706	44711	214706	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40807	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]48%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	7	8530	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	210	-1	0	301	10	-1	0	-1	24707	44713	214707	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40808	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]54%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	8	9340	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	280	-1	0	301	10	-1	0	-1	24708	44715	214708	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40809	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]60%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	9	10160	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	410	-1	0	301	10	-1	0	-1	24709	44717	214709	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40810	寒冰镜	408	以内力凝成冰镜，聪辩先生苏星河曾以此防御化功大法。激活寒冰屏障环绕你的周围，提高[a2ff00]66%[-]的防御，持续[a2ff00]10[-]秒。同时令[a2ff00]4[-]步范围内的攻击者减速[a2ff00]50%[-]，持续[a2ff00]5[-]秒。	10	10970	0	-1	-1	-1	-1	0	1	44	0	1200	0	201	580	-1	0	301	10	-1	0	-1	24710	44719	214710	-1	-1	-1	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50001	动物型伙伴技能（物理普攻）	500	动物型伙伴技能	1	0	0	-1	-1	-1	-1	0	2	47	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5001	-1	-1	-1	-1	-1	141	141	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50002	动物型伙伴技能（法力普攻）	500	动物型伙伴技能	1	0	0	-1	-1	-1	-1	0	2	47	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5001	-1	-1	-1	-1	-1	142	142	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50100	爪击1级	501	造成[a2ff00]90%[-]的伙伴攻击伤害，冷却[a2ff00]8[-]秒。	1	0	0	-1	-1	-1	-1	0	2	48	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5010	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50101	爪击2级	501	造成[a2ff00]150%[-]的伙伴攻击伤害，冷却[a2ff00]8[-]秒。	2	0	0	-1	-1	-1	-1	0	2	48	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5011	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50102	爪击3级	501	造成[a2ff00]200%[-]的伙伴攻击伤害，冷却[a2ff00]8[-]秒。	3	0	0	-1	-1	-1	-1	0	2	48	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5012	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50103	爪击4级	501	造成[a2ff00]250%[-]的伙伴攻击伤害，冷却[a2ff00]8[-]秒。	4	0	0	-1	-1	-1	-1	0	2	48	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5013	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50104	爪击5级	501	造成[a2ff00]300%[-]的伙伴攻击伤害，冷却[a2ff00]8[-]秒。	5	0	0	-1	-1	-1	-1	0	2	48	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5014	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50200	淬毒1级	502	造成[a2ff00]50%[-]的伙伴攻击伤害，并每秒造成[a2ff00]100[-]点伤害，持续[a2ff00]3[-]秒，冷却[a2ff00]8[-]秒。	1	0	0	-1	-1	-1	-1	0	2	49	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5020	65020	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50201	淬毒2级	502	造成[a2ff00]90%[-]的伙伴攻击伤害，并每秒造成[a2ff00]300[-]点伤害，持续[a2ff00]3[-]秒，冷却[a2ff00]8[-]秒。	2	0	0	-1	-1	-1	-1	0	2	49	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5021	65021	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50202	淬毒3级	502	造成[a2ff00]120%[-]的伙伴攻击伤害，并每秒造成[a2ff00]500[-]点伤害，持续[a2ff00]4[-]秒，冷却[a2ff00]8[-]秒。	3	0	0	-1	-1	-1	-1	0	2	49	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5022	65022	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50203	淬毒4级	502	造成[a2ff00]170%[-]的伙伴攻击伤害，并每秒造成[a2ff00]700[-]点伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]8[-]秒。	4	0	0	-1	-1	-1	-1	0	2	49	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5023	65023	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50204	淬毒5级	502	造成[a2ff00]220%[-]的伙伴攻击伤害，并每秒造成[a2ff00]1000[-]点伤害，持续[a2ff00]6[-]秒，冷却[a2ff00]8[-]秒。	5	0	0	-1	-1	-1	-1	0	2	49	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5024	65024	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50300	削铁1级	503	造成[a2ff00]50%[-]的伙伴攻击伤害，并减少目标[a2ff00]100[-]防御，持续[a2ff00]3[-]秒，冷却[a2ff00]9[-]秒。	1	0	0	-1	-1	-1	-1	0	2	50	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5030	45030	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50301	削铁2级	503	造成[a2ff00]80%[-]的伙伴攻击伤害，并减少目标[a2ff00]150[-]防御，持续[a2ff00]3[-]秒，冷却[a2ff00]9[-]秒。	2	0	0	-1	-1	-1	-1	0	2	50	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5031	45031	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50302	削铁3级	503	造成[a2ff00]120%[-]的伙伴攻击伤害，并减少目标[a2ff00]250[-]防御，持续[a2ff00]3[-]秒，冷却[a2ff00]8[-]秒。	3	0	0	-1	-1	-1	-1	0	2	50	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5032	45032	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50303	削铁4级	503	造成[a2ff00]150%[-]的伙伴攻击伤害，并减少目标[a2ff00]350[-]防御，持续[a2ff00]3[-]秒，冷却[a2ff00]9[-]秒。	4	0	0	-1	-1	-1	-1	0	2	50	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5033	45033	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50304	削铁5级	503	造成[a2ff00]200%[-]的伙伴攻击伤害，并减少目标[a2ff00]550[-]防御，持续[a2ff00]3[-]秒，冷却[a2ff00]9[-]秒。	5	0	0	-1	-1	-1	-1	0	2	50	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5034	45034	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50400	横扫1级	504	造成[a2ff00]50%[-]的伙伴攻击伤害，并击退目标[a2ff00]3[-]步，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	51	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5040	185040	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50401	横扫2级	504	造成[a2ff00]80%[-]的伙伴攻击伤害，并击退目标[a2ff00]3[-]步，冷却[a2ff00]10[-]秒。	2	0	0	-1	-1	-1	-1	0	2	51	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5041	185040	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50402	横扫3级	504	造成[a2ff00]120%[-]的伙伴攻击伤害，并击退目标[a2ff00]4[-]步，冷却[a2ff00]10[-]秒。	3	0	0	-1	-1	-1	-1	0	2	51	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5042	185041	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50403	横扫4级	504	造成[a2ff00]180%[-]的伙伴攻击伤害，并击退目标[a2ff00]4[-]步，冷却[a2ff00]10[-]秒。	4	0	0	-1	-1	-1	-1	0	2	51	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5043	185041	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50404	横扫5级	504	造成[a2ff00]230%[-]的伙伴攻击伤害，并击退目标[a2ff00]5[-]步，冷却[a2ff00]10[-]秒。	5	0	0	-1	-1	-1	-1	0	2	51	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5044	185042	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50500	阳炎1级	505	对5步范围内[a2ff00]5[-]名敌人造成[a2ff00]3%+100[-]点伙伴攻击伤害，冷却[a2ff00]10[-]秒。	1	0	0	5	-1	-1	-1	0	5	52	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5050	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50501	阳炎2级	505	对5步范围内[a2ff00]5[-]名敌人造成[a2ff00]5%+100[-]点伙伴攻击伤害，冷却[a2ff00]10[-]秒。	2	0	0	5	-1	-1	-1	0	5	52	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5051	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50502	阳炎3级	505	对5步范围内[a2ff00]5[-]名敌人造成[a2ff00]8%+100[-]点伙伴攻击伤害，冷却[a2ff00]10[-]秒。	3	0	0	5	-1	-1	-1	0	5	52	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5052	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50503	阳炎4级	505	对5步范围内[a2ff00]6[-]名敌人造成[a2ff00]11%+100[-]点伙伴攻击伤害，冷却[a2ff00]8[-]秒。	4	0	0	6	-1	-1	-1	0	5	53	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5053	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50504	阳炎5级	505	对5步范围内[a2ff00]7[-]名敌人造成[a2ff00]15%+150[-]点伙伴攻击伤害，冷却[a2ff00]8[-]秒。	5	0	0	7	-1	-1	-1	0	5	53	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	5054	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50600	咆哮1级	506	提升伙伴[a2ff00]50%[-]攻击力，持续[a2ff00]3[-]秒，冷却[a2ff00]20[-]秒。	1	0	0	-1	-1	-1	-1	0	2	54	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45060	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50601	咆哮2级	506	提升伙伴[a2ff00]60%[-]攻击力，持续[a2ff00]3[-]秒，冷却[a2ff00]20[-]秒。	2	0	0	-1	-1	-1	-1	0	2	54	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45061	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50602	咆哮3级	506	提升伙伴[a2ff00]90%[-]攻击力，持续[a2ff00]4[-]秒，冷却[a2ff00]20[-]秒。	3	0	0	-1	-1	-1	-1	0	2	54	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45062	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50603	咆哮4级	506	提升伙伴[a2ff00]115%[-]攻击力，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	4	0	0	-1	-1	-1	-1	0	2	55	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45063	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50604	咆哮5级	506	提升伙伴[a2ff00]150%[-]攻击力，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	55	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45064	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50700	狂野1级	507	使伙伴攻击必定暴击，持续[a2ff00]1[-]秒，冷却[a2ff00]20[-]秒。	1	0	0	-1	-1	-1	-1	0	2	56	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45070	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50701	狂野2级	507	使伙伴攻击必定暴击，持续[a2ff00]2[-]秒，冷却[a2ff00]20[-]秒。	2	0	0	-1	-1	-1	-1	0	2	56	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45071	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50702	狂野3级	507	使伙伴攻击必定暴击，持续[a2ff00]3[-]秒，冷却[a2ff00]20[-]秒。	3	0	0	-1	-1	-1	-1	0	2	56	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45072	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50703	狂野4级	507	使伙伴攻击必定暴击，持续[a2ff00]3[-]秒，冷却[a2ff00]18[-]秒。	4	0	0	-1	-1	-1	-1	0	2	80	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45073	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50704	狂野5级	507	使伙伴攻击必定暴击，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	57	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	45074	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50800	荆棘之狩1级	508	主人被攻击时，有[a2ff00]20%[-]概率对敌人造成[a2ff00]100[-]点伙伴攻击伤害	1	0	0	-1	-1	-1	-1	0	2	58	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215080	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50801	荆棘之狩2级	508	主人被攻击时，有[a2ff00]25%[-]概率对敌人造成[a2ff00]300[-]点伙伴攻击伤害	2	0	0	-1	-1	-1	-1	0	2	58	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215081	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50802	荆棘之狩3级	508	主人被攻击时，有[a2ff00]35%[-]概率对敌人造成[a2ff00]800[-]点伙伴攻击伤害	3	0	0	-1	-1	-1	-1	0	2	58	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215082	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50803	荆棘之狩4级	508	主人被攻击时，有[a2ff00]50%[-]概率对敌人造成[a2ff00]1500[-]点伙伴攻击伤害	4	0	0	-1	-1	-1	-1	0	2	58	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215083	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50804	荆棘之狩5级	508	主人被攻击时，有[a2ff00]70%[-]概率对敌人造成[a2ff00]2500[-]点伙伴攻击伤害	5	0	0	-1	-1	-1	-1	0	2	58	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215084	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50900	熔炼之狩1级	509	主人被攻击时，有[a2ff00]10%[-]概率减少敌人[a2ff00]200[-]点防御。持续[a2ff00]3[-]秒	1	0	0	-1	-1	-1	-1	0	2	59	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215090	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50901	熔炼之狩2级	509	主人被攻击时，有[a2ff00]15%[-]概率减少敌人[a2ff00]300[-]点防御。持续[a2ff00]3[-]秒	2	0	0	-1	-1	-1	-1	0	2	59	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215091	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50902	熔炼之狩3级	509	主人被攻击时，有[a2ff00]25%[-]概率减少敌人[a2ff00]450[-]点防御。持续[a2ff00]3[-]秒	3	0	0	-1	-1	-1	-1	0	2	59	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215092	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50903	熔炼之狩4级	509	主人被攻击时，有[a2ff00]35%[-]概率减少敌人[a2ff00]600[-]点防御。持续[a2ff00]4[-]秒	4	0	0	-1	-1	-1	-1	0	2	59	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215093	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
50904	熔炼之狩5级	509	主人被攻击时，有[a2ff00]50%[-]概率减少敌人[a2ff00]800[-]点防御。持续[a2ff00]5[-]秒	5	0	0	-1	-1	-1	-1	0	2	59	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	215094	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
51000	群兽怒吼1级	510	主人和伙伴暴击率同时提高[a2ff00]30%[-]，持续[a2ff00]2[-]秒，冷却[a2ff00]30[-]秒。	1	0	0	-1	-1	-1	-1	0	2	60	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	25100	45100	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
51001	群兽怒吼2级	510	主人和伙伴暴击率同时提高[a2ff00]50%[-]，持续[a2ff00]3[-]秒，冷却[a2ff00]30[-]秒。	2	0	0	-1	-1	-1	-1	0	2	60	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	25101	45101	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
51002	群兽怒吼3级	510	主人和伙伴暴击率同时提高[a2ff00]65%[-]，持续[a2ff00]3[-]秒，冷却[a2ff00]30[-]秒。	3	0	0	-1	-1	-1	-1	0	2	60	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	25102	45102	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
51003	群兽怒吼4级	510	主人和伙伴暴击率同时提高[a2ff00]85%[-]，持续[a2ff00]4[-]秒，冷却[a2ff00]30[-]秒。	4	0	0	-1	-1	-1	-1	0	2	60	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	25103	45103	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
51004	群兽怒吼5级	510	主人和伙伴暴击率同时提高[a2ff00]100%[-]，持续[a2ff00]5[-]秒，冷却[a2ff00]30[-]秒。	5	0	0	-1	-1	-1	-1	0	2	60	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	25104	45104	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60001	人型伙伴技能(物理普攻)	600	人型伙伴技能	1	0	0	-1	-1	-1	-1	0	2	61	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	6001	-1	-1	-1	-1	-1	143	143	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60002	人型伙伴技能（法力普攻）	600	人型伙伴技能	1	0	0	-1	-1	-1	-1	0	2	61	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	6001	-1	-1	-1	-1	-1	144	144	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60100	借力1级	601	提升主人的攻击力，每1000点加持值提升[a2ff05]274[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	1	0	0	-1	-1	-1	-1	0	2	74	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196010	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60101	借力2级	601	提升主人的攻击力，每1000点加持值提升[a2ff06]481[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	2	0	0	-1	-1	-1	-1	0	2	74	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196011	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60102	借力3级	601	提升主人的攻击力，每1000点加持值提升[a2ff07]687[-]点。持续[a2ff05]4[-]秒，冷却[a2ff05]25[-]秒	3	0	0	-1	-1	-1	-1	0	2	74	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196012	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60103	借力4级	601	提升主人的攻击力，每1000点加持值提升[a2ff08]893[-]点。持续[a2ff05]5[-]秒，冷却[a2ff05]20[-]秒	4	0	0	-1	-1	-1	-1	0	2	75	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196013	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60104	借力5级	601	提升主人的攻击力，每1000点加持值提升[a2ff09]1168[-]点。持续[a2ff05]6[-]秒，冷却[a2ff05]20[-]秒	5	0	0	-1	-1	-1	-1	0	2	75	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196014	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60200	御敌1级	602	提升主人的防御力，每1000点守护值提升[a2ff10]115[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	1	0	0	-1	-1	-1	-1	0	2	76	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196020	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60201	御敌2级	602	提升主人的防御力，每1000点守护值提升[a2ff11]192[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	2	0	0	-1	-1	-1	-1	0	2	76	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196021	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60202	御敌3级	602	提升主人的防御力，每1000点守护值提升[a2ff12]308[-]点。持续[a2ff05]4[-]秒，冷却[a2ff05]25[-]秒	3	0	0	-1	-1	-1	-1	0	2	76	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196022	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60203	御敌4级	602	提升主人的防御力，每1000点守护值提升[a2ff13]463[-]点。持续[a2ff05]5[-]秒，冷却[a2ff05]20[-]秒	4	0	0	-1	-1	-1	-1	0	2	77	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196023	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60204	御敌5级	602	提升主人的防御力，每1000点守护值提升[a2ff14]578[-]点。持续[a2ff05]6[-]秒，冷却[a2ff05]20[-]秒	5	0	0	-1	-1	-1	-1	0	2	77	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196024	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
